Venus,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
MF,1465175.684,-701,6,8,4.41472,56.90792,-2.83266,68.11311,250.02474,0,239.97241,-5.7241
ML,1465428.771,-700,2,16,6.51472,310.48744,-1.31072,319.98599,292.51657,0,284.44085,-5.18516
EF,1465485.278,-700,4,12,18.66194,20.23332,-0.59701,15.0303,98.73667,0,100.15007,-5.04325
EL,1465753.237,-699,1,5,17.67778,282.86619,6.29543,279.13171,70.15273,0,66.27978,-6.21142
MF,1465756.779,-699,1,9,6.685,280.66182,6.88178,282.71465,289.37609,0,293.62748,-5.79137
ML,1466021.729,-699,10,1,5.50528,175.70901,1.28146,180.74029,266.60616,0,267.21605,-5.15565
EF,1466074.227,-699,11,22,17.45806,241.80004,-0.48819,234.06249,64.87368,0,70.7568,-5.05821
EL,1466324.308,-698,7,30,19.39972,135.10436,-7.09691,118.8457,101.42158,0,118.26493,-5.52596
MF,1466340.703,-698,8,16,4.86611,125.95926,-8.59414,134.81353,257.4409,0,246.55971,-5.80288
ML,1466592.714,-697,4,25,5.12806,16.11017,-1.11167,26.25756,263.68189,0,254.77843,-5.01231
EF,1466649.307,-697,6,20,19.36389,85.59235,0.91387,80.17258,119.15064,0,121.3271,-5.04796
EL,1466919.272,-696,3,16,18.51972,354.4161,7.66099,348.97553,95.57691,0,88.69831,-6.40282
MF,1466921.746,-696,3,19,5.91556,352.86592,7.44879,351.38142,265.37353,0,270.88465,-5.23335
ML,1467191.772,-696,12,14,6.5375,250.62516,-0.25686,256.33251,296.71825,0,293.9944,-5.02388
EF,1467239.246,-695,1,30,17.89222,310.03361,-1.4284,304.32742,67.1956,0,70.26572,-5.01923
EL,1467493.253,-695,10,11,18.06333,208.88557,-6.37334,191.37916,69.80895,0,87.72578,-5.06455
MF,1467508.741,-695,10,27,5.77611,200.52063,-3.58238,207.0851,283.40475,0,278.81091,-5.90261
ML,1467773.691,-694,7,19,4.57889,102.31035,0.94306,107.65222,241.42996,0,239.63938,-5.12101
EF,1467819.286,-694,9,2,18.86889,159.1131,1.28237,152.15117,101.07052,0,105.9799,-5.10556
EL,1468084.298,-693,5,25,19.15,61.40816,-0.05101,55.4401,114.39798,0,116.66283,-5.52329
MF,1468094.687,-693,6,5,4.48028,55.14448,-2.39218,65.32761,250.00537,0,240.9376,-5.23094
ML,1468348.773,-692,2,14,6.54083,308.67972,-1.2917,318.06514,293.08686,0,285.1509,-5.18968
EF,1468405.277,-692,4,10,18.65028,18.45329,-0.63612,13.17476,97.89536,0,99.3343,-5.11873
EL,1468673.233,-691,1,3,17.60389,280.19735,6.11653,277.16355,69.67094,0,65.74728,-5.58879
MF,1468676.777,-691,1,7,6.645,277.99082,6.71404,280.75015,289.79352,0,293.59458,-6.18591
ML,1468941.729,-691,9,29,5.49083,173.87933,1.29918,178.795,265.7262,0,266.36198,-5.04424
EF,1468994.228,-691,11,20,17.47806,239.96633,-0.44728,232.08231,65.38359,0,71.39455,-5.13046
EL,1469244.309,-690,7,28,19.40667,132.69239,-6.98744,116.97976,102.34536,0,118.65365,-5.41442
MF,1469260.7,-690,8,14,4.80722,123.49319,-8.53901,132.92938,256.70516,0,245.59969,-6.20053
ML,1469511.716,-689,4,22,5.18778,13.11549,-1.16404,23.45554,265.11089,0,256.00007,-5.04627
EF,1469569.306,-689,6,18,19.35556,83.81269,0.88062,78.33197,119.02075,0,121.18546,-5.11252
EL,1469839.269,-688,3,14,18.46417,352.01706,7.77826,347.08936,94.58564,0,87.5346,-5.92406
MF,1469841.747,-688,3,17,5.9275,350.46094,7.57496,349.50151,266.35294,0,271.528,-5.62138
ML,1470110.77,-688,12,11,6.48444,247.53803,-0.17479,253.3416,296.03692,0,293.47052,-5.20996
EF,1470159.245,-687,1,28,17.87361,308.2213,-1.42517,302.39011,66.61629,0,69.78286,-5.10159
EL,1470412.255,-687,10,8,18.12917,206.60695,-6.65047,188.41931,70.50927,0,89.16138,-5.15428
MF,1470427.742,-687,10,24,5.80389,198.34768,-4.07195,204.10392,282.94492,0,278.02887,-5.05514
ML,1470693.69,-686,7,17,4.56972,100.51717,0.90998,105.78589,241.28546,0,239.43052,-5.01529
EF,1470738.288,-686,8,30,18.92028,156.0463,1.31529,149.24962,102.46912,0,107.19752,-5.06133
EL,1471004.296,-685,5,23,19.09972,59.0794,0.20126,53.5973,114.09049,0,115.85538,-5.19495
MF,1471014.686,-685,6,3,4.4625,52.82125,-2.14754,63.48319,250.41274,0,241.08739,-5.61717
ML,1471268.774,-684,2,12,6.56528,306.87258,-1.27153,316.14734,293.62649,0,285.83124,-5.19855
EF,1471325.277,-684,4,8,18.63889,16.67087,-0.67464,11.31677,97.0438,0,98.51005,-5.19386
EL,1471592.235,-684,12,31,17.63194,278.13051,5.73177,274.17915,69.05545,0,66.01699,-6.2625
MF,1471595.78,-683,1,4,6.71528,275.92302,6.38351,277.77126,290.3044,0,294.44725,-5.19952
ML,1471860.727,-683,9,26,5.44361,170.77935,1.33096,175.83322,264.23932,0,264.86965,-5.18769
EF,1471913.229,-683,11,17,17.49444,236.86436,-0.36704,229.06986,66.32191,0,72.2926,-5.03299
EL,1472164.309,-682,7,26,19.41028,130.24843,-6.87022,115.09518,103.25094,0,119.00998,-5.29896
MF,1472179.702,-682,8,11,4.85361,121.55307,-8.48565,130.05389,256.14795,0,245.32764,-5.19449
ML,1472430.719,-681,4,19,5.2475,10.1047,-1.21264,20.63884,266.5576,0,257.24374,-5.08947
EF,1472489.306,-681,6,16,19.34528,82.01916,0.84651,76.47991,118.8562,0,121.0063,-5.17564
EL,1472759.267,-680,3,12,18.4075,349.59939,7.88858,345.18511,93.58706,0,86.37304,-5.45045
MF,1472760.751,-680,3,14,6.02694,348.66916,7.78293,346.63251,266.95377,0,273.14532,-5.14436
ML,1473030.769,-680,12,9,6.46389,245.68595,-0.13172,251.34393,295.59976,0,293.20669,-5.13016
EF,1473079.244,-679,1,26,17.85333,306.39058,-1.42073,300.4314,66.05114,0,69.31854,-5.18423
EL,1473331.258,-679,10,5,18.19667,204.29497,-6.89703,185.44589,71.2723,0,90.62415,-5.26254
MF,1473347.738,-679,10,22,5.71611,195.57347,-4.30718,202.11417,281.9222,0,276.69138,-5.82966
ML,1473612.689,-678,7,14,4.53306,97.47526,0.84496,102.95074,241.10652,0,238.96773,-5.11179
EF,1473657.29,-678,8,27,18.96944,152.97271,1.3436,146.34957,103.84366,0,108.38411,-5.01
EL,1473923.299,-677,5,20,19.16861,57.34872,0.6812,50.80102,114.18345,0,115.81136,-6.37929
MF,1473933.689,-677,5,31,4.52833,51.04237,-1.69207,60.68435,250.4357,0,242.11662,-5.17546
ML,1474188.775,-676,2,10,6.58806,305.05385,-1.25016,314.21261,294.15547,0,286.50663,-5.20469
EF,1474244.275,-676,4,5,18.59667,13.64917,-0.74627,8.48228,95.58442,0,97.06077,-5.0078
EL,1474512.232,-676,12,29,17.55833,275.44979,5.53206,272.20547,68.65349,0,65.55518,-5.61496
MF,1474515.778,-675,1,2,6.67,273.24334,6.19458,275.80127,290.64106,0,294.32236,-5.60193
ML,1474780.726,-675,9,24,5.42861,168.94641,1.34511,173.88899,263.368,0,264.01421,-5.08109
EF,1474833.23,-675,11,15,17.51861,235.02841,-0.32499,227.09202,66.89501,0,72.98824,-5.10511
EL,1475084.309,-674,7,24,19.41333,127.82361,-6.746,113.22282,104.13152,0,119.34497,-5.1853
MF,1475099.7,-674,8,9,4.79417,119.07962,-8.4084,128.16346,255.45452,0,244.41922,-5.58861
ML,1475350.721,-673,4,17,5.29611,8.32978,-1.23542,18.78886,267.40837,0,258.13516,-5.01289
EF,1475408.304,-673,6,13,19.30472,79.00586,0.77822,73.68383,118.51025,0,120.48374,-5.00432
EL,1475678.269,-672,3,9,18.46583,347.82007,8.04013,342.32865,92.93328,0,85.73323,-6.55645
MF,1475680.752,-672,3,12,6.03972,346.26855,7.89094,344.75289,267.93382,0,273.78961,-5.51047
ML,1475950.769,-672,12,7,6.44444,243.85171,-0.08855,249.3643,295.14198,0,292.91783,-5.04604
EF,1475998.242,-671,1,23,17.8,303.32916,-1.40706,297.4869,65.1607,0,68.48576,-5.0077
EL,1476250.261,-671,10,2,18.26806,201.99741,-7.11495,182.49405,72.07504,0,92.10196,-5.39922
MF,1476267.735,-671,10,20,5.63139,192.83247,-4.53622,200.14573,280.89526,0,275.36016,-6.59145
ML,1476532.689,-670,7,12,4.52722,95.68937,0.80954,101.09612,241.04106,0,238.83772,-5.0044
EF,1476577.292,-670,8,25,19.01083,151.16311,1.35709,144.4482,104.63503,0,109.22146,-5.09347
EL,1476843.297,-669,5,18,19.11806,55.04221,0.93248,48.9676,113.8114,0,114.94407,-6.04061
MF,1476853.688,-669,5,29,4.51472,48.74061,-1.44433,58.85226,250.89534,0,242.32224,-5.57171
ML,1477108.775,-668,2,8,6.60972,303.24705,-1.22767,312.28818,294.65045,0,287.15152,-5.21135
EF,1477164.274,-668,4,3,18.58583,11.86741,-0.78293,6.6195,94.7215,0,96.22979,-5.08752
EL,1477431.233,-668,12,26,17.58444,273.36483,5.11253,269.21984,68.07792,0,65.91117,-6.21264
MF,1477435.776,-668,12,31,6.62111,270.5529,5.99852,273.83178,290.91345,0,294.13935,-6.0271
ML,1477699.724,-667,9,21,5.38111,165.85729,1.36981,170.94645,261.91012,0,262.53034,-5.2333
EF,1477752.231,-667,11,12,17.54194,231.9309,-0.243,224.08603,67.93617,0,73.97852,-5.01838
EL,1478004.309,-666,7,22,19.41472,125.40778,-6.61434,111.35267,104.97352,0,119.64324,-5.07734
MF,1478019.697,-666,8,7,4.73583,116.61713,-8.32371,126.27435,254.80752,0,243.5491,-5.96618
ML,1478269.723,-665,4,14,5.35694,5.32266,-1.27785,15.97078,268.86253,0,259.39964,-5.06796
EF,1478328.304,-665,6,11,19.2925,77.21807,0.74192,71.83606,118.26212,0,120.22388,-5.06719
EL,1478598.267,-664,3,7,18.40944,345.39835,8.13251,340.42362,91.93387,0,84.59585,-6.08899
MF,1478600.752,-664,3,10,6.05056,343.83613,7.99249,342.85302,268.92023,0,274.43427,-5.87725
ML,1478869.766,-664,12,4,6.38806,240.74508,-0.00548,246.35248,294.2898,0,292.22628,-5.21503
EF,1478918.241,-663,1,21,17.78028,301.50102,-1.3988,295.53124,64.66504,0,68.09392,-5.08542
EL,1479169.264,-663,9,29,18.34139,199.67756,-7.30382,179.52964,72.93335,0,93.60842,-5.56447
MF,1479186.736,-663,10,17,5.65917,190.65499,-4.99392,197.15683,280.36854,0,274.51858,-5.74445
ML,1479451.687,-662,7,9,4.49639,92.65243,0.74016,98.26653,241.00959,0,238.51562,-5.08533
EF,1479496.294,-662,8,22,19.05583,148.08878,1.37827,141.54938,105.95283,0,110.34733,-5.03918
EL,1479763.294,-661,5,16,19.06556,52.71926,1.1833,47.11545,113.39694,0,114.04819,-5.68996
MF,1479772.691,-661,5,26,4.58333,46.98257,-0.97699,56.05545,250.95181,0,243.41978,-5.16585
ML,1480028.776,-660,2,6,6.62917,301.42547,-1.20413,310.35111,295.1291,0,287.78058,-5.22057
EF,1480084.274,-660,4,1,18.57389,10.07359,-0.81888,4.74643,93.85054,0,95.39121,-5.16528
EL,1480351.23,-660,12,24,17.50944,270.64125,4.89588,267.23002,67.76918,0,65.51561,-5.52403
MF,1480354.779,-660,12,28,6.68417,268.44718,5.6171,270.83703,291.36076,0,294.82719,-5.02589
ML,1480619.724,-659,9,19,5.36528,164.01868,1.38015,168.99837,261.05229,0,261.67835,-5.12898
EF,1480672.232,-659,11,10,17.56944,230.08377,-0.20014,222.09422,68.57301,0,74.73806,-5.09561
EL,1480923.313,-658,7,19,19.51722,123.44364,-6.27058,108.52146,105.91109,0,120.91968,-6.05667
MF,1480939.695,-658,8,5,4.67806,114.16038,-8.23092,124.38149,254.18621,0,242.69784,-6.3288
ML,1481188.726,-657,4,11,5.4175,2.31343,-1.31612,13.15045,270.31817,0,260.67056,-5.13081
EF,1481248.303,-657,6,9,19.28,75.4339,0.70491,69.99459,117.99658,0,119.94484,-5.12795
EL,1481518.265,-656,3,5,18.35222,342.96685,8.21678,338.51915,90.93136,0,83.46149,-5.6162
MF,1481519.756,-656,3,7,6.15139,342.02804,8.14975,339.97916,269.55884,0,276.0505,-5.34497
ML,1481789.765,-656,12,2,6.3675,238.90214,0.03781,244.36362,293.76491,0,291.86477,-5.12135
EF,1481838.24,-655,1,19,17.76111,299.67954,-1.38929,293.57795,64.18809,0,67.72458,-5.1652
EL,1482089.264,-655,9,27,18.34,197.07641,-7.45339,177.58346,73.97359,0,94.20134,-5.02626
MF,1482106.732,-655,10,15,5.57639,187.92889,-5.20599,195.19092,279.31495,0,273.17382,-6.4917
ML,1482370.686,-654,7,6,4.47056,89.63174,0.66822,95.45506,241.06152,0,238.27111,-5.15661
EF,1482416.296,-654,8,20,19.095,146.28032,1.38804,139.65432,106.71145,0,111.14533,-5.12006
EL,1482683.292,-653,5,14,19.01194,50.39042,1.43353,45.27297,112.94488,0,113.12374,-5.31092
MF,1482692.69,-653,5,24,4.57194,44.6703,-0.72726,54.21814,251.46926,0,243.67483,-5.57893
ML,1482948.777,-652,2,4,6.6475,299.61619,-1.17943,308.42092,295.57958,0,288.38713,-5.22646
EF,1483004.273,-652,3,30,18.56306,8.29193,-0.85413,2.87871,92.98223,0,94.55756,-5.24934
EL,1483270.231,-652,12,21,17.53444,268.547,4.44576,264.24799,67.23981,0,65.95597,-6.04707
MF,1483274.776,-652,12,26,6.63028,265.75087,5.4019,268.87227,291.54728,0,294.54475,-5.4715
ML,1483539.723,-651,9,17,5.35,162.19399,1.38924,167.06441,260.20928,0,260.83812,-5.02513
EF,1483591.233,-651,11,7,17.59972,226.99627,-0.11707,219.10205,69.70145,0,75.80463,-5.01786
EL,1483843.313,-650,7,17,19.51611,121.04334,-6.12133,106.66095,106.70485,0,121.15303,-5.96155
MF,1483858.697,-650,8,2,4.72611,112.24819,-8.11168,121.53209,253.68535,0,242.5906,-5.35524
ML,1484108.728,-649,4,9,5.46667,0.54064,-1.33325,11.30065,271.17194,0,261.5762,-5.06923
EF,1484168.303,-649,6,7,19.26694,73.65719,0.66721,68.15794,117.69329,0,119.62906,-5.1912
EL,1484438.262,-648,3,3,18.29722,340.55896,8.29321,336.62737,89.94925,0,82.35675,-5.16108
MF,1484439.757,-648,3,5,6.16278,339.61399,8.23206,338.0917,270.53136,0,276.68277,-5.68795
ML,1484709.764,-648,11,30,6.34667,237.05994,0.08105,242.37552,293.20668,0,291.46526,-5.02365
EF,1484758.239,-647,1,17,17.7425,297.85697,-1.37855,291.62403,63.74682,0,67.39384,-5.24202
EL,1485008.267,-647,9,24,18.41917,194.77363,-7.60041,174.63338,74.88987,0,95.73797,-5.25165
MF,1485025.734,-647,10,12,5.60611,185.77294,-5.63374,192.21483,278.75649,0,272.3157,-5.635
ML,1485290.686,-646,7,4,4.47028,87.84206,0.62951,93.60123,241.13672,0,238.28326,-5.04398
EF,1485335.297,-646,8,17,19.13556,143.21446,1.40192,136.76958,107.95921,0,112.19474,-5.05968
EL,1485602.295,-645,5,11,19.07722,48.66828,1.90094,42.47623,112.90632,0,112.90024,-6.47618
MF,1485611.693,-645,5,21,4.64333,42.92792,-0.25186,51.42733,251.56035,0,244.83102,-5.20999
ML,1485868.778,-644,2,2,6.66333,297.78986,-1.15372,306.4715,296.00407,0,288.97196,-5.23247
EF,1485923.272,-644,3,27,18.52139,5.26001,-0.91885,0.02585,91.49236,0,93.09332,-5.06775
EL,1486190.228,-644,12,19,17.46028,265.80057,4.21345,262.25198,67.03432,0,65.63443,-5.32624
MF,1486194.774,-644,12,24,6.57028,263.00801,5.18032,266.87944,291.67255,0,294.20739,-5.94815
ML,1486458.721,-643,9,14,5.30083,159.09792,1.40419,164.12334,258.79385,0,259.36893,-5.18572
EF,1486511.235,-643,11,5,17.63083,225.14627,-0.07373,217.11103,70.39553,0,76.61632,-5.09651
EL,1486763.313,-642,7,15,19.51306,118.6407,-5.96555,104.78788,107.47127,0,121.36392,-5.87067
MF,1486778.695,-642,7,31,4.66972,109.80282,-8.0023,119.64199,253.1304,0,241.81498,-5.70974
ML,1487028.73,-641,4,7,5.51472,358.74672,-1.34917,9.42481,272.03462,0,262.49631,-5.00733
EF,1487087.301,-641,6,4,19.21972,70.63221,0.59264,65.35009,117.11277,0,118.89345,-5.00882
EL,1487357.265,-640,2,29,18.35139,338.72481,8.37802,333.73377,89.23812,0,81.75506,-6.25703
MF,1487358.761,-640,3,2,6.26444,337.78697,8.34594,335.20285,271.20299,0,278.29946,-5.10475
ML,1487628.762,-640,11,27,6.29,233.95391,0.16395,239.36678,292.21468,0,290.63021,-5.17903
EF,1487677.237,-639,1,14,17.68944,294.77614,-1.35275,288.654,63.05431,0,66.75472,-5.06422
EL,1487927.271,-639,9,21,18.50056,192.47084,-7.7184,171.68649,75.84214,0,97.2906,-5.50611
MF,1487945.73,-639,10,10,5.52417,183.05156,-5.82816,190.24552,277.6794,0,270.95823,-6.36819
ML,1488209.685,-638,7,1,4.45028,84.81781,0.55412,90.78515,241.32754,0,238.1755,-5.09961
EF,1488255.299,-638,8,15,19.17139,141.39945,1.40788,134.86831,108.68149,0,112.95321,-5.14108
EL,1488522.293,-637,5,9,19.02306,46.34675,2.14736,40.62973,112.39152,0,111.9222,-6.08775
MF,1488531.693,-637,5,19,4.63444,40.61215,-0.00198,49.58469,252.1325,0,245.13766,-5.63353
ML,1488789.779,-636,2,1,6.69056,297.22178,-1.15042,305.53812,296.14156,0,289.39089,-5.00201
EF,1488843.271,-636,3,25,18.51056,3.47694,-0.95176,358.15909,90.61938,0,92.25817,-5.14824
EL,1489109.228,-636,12,16,17.48361,263.67445,3.73778,259.2576,66.56146,0,66.15589,-5.76957
MF,1489114.771,-636,12,22,6.50889,260.27871,4.95255,264.90201,291.74678,0,293.83237,-6.44345
ML,1489378.72,-635,9,12,5.285,157.27453,1.40941,162.19458,257.97308,0,258.54163,-5.08586
EF,1489430.236,-635,11,2,17.66667,222.05804,0.00978,214.12007,71.60352,0,77.75396,-5.028
EL,1489683.313,-634,7,13,19.50889,116.25049,-5.802,102.93371,108.20472,0,121.5346,-5.77141
MF,1489698.692,-634,7,29,4.61583,107.38312,-7.88411,117.77047,252.61426,0,241.07237,-6.05435
ML,1489947.732,-633,4,4,5.57528,355.74468,-1.37836,6.60549,273.48041,0,263.77583,-5.08959
EF,1490007.3,-633,6,2,19.20583,68.8602,0.55323,63.52016,116.74041,0,118.51095,-5.06898
EL,1490277.262,-632,2,27,18.29417,336.28908,8.43308,331.83234,88.24932,0,80.66777,-5.79241
MF,1490278.761,-632,2,29,6.27444,335.34681,8.40694,333.30641,272.18014,0,278.91779,-5.43602
ML,1490548.761,-632,11,25,6.26972,232.11604,0.20684,237.38443,291.60066,0,290.16651,-5.07417
EF,1490597.236,-631,1,12,17.67194,292.95508,-1.33833,286.6964,62.68517,0,66.50043,-5.14179
EL,1490847.271,-631,9,19,18.50611,189.91684,-7.83371,169.75598,76.9223,0,97.919,-5.05615
MF,1490864.732,-631,10,7,5.55611,180.91965,-6.22247,187.2843,277.09487,0,270.09648,-5.49923
ML,1491128.685,-630,6,28,4.43583,81.80267,0.47683,87.98158,241.61599,0,238.16151,-5.14821
EF,1491174.3,-630,8,12,19.20778,138.3485,1.41443,132.00688,109.84939,0,113.9149,-5.07182
EL,1491442.29,-629,5,7,18.96861,44.03116,2.3926,38.78351,111.83687,0,110.92212,-5.69319
MF,1491450.696,-629,5,16,4.70722,38.86559,0.47751,46.79269,252.26318,0,246.34339,-5.303
ML,1491709.779,-628,1,30,6.70417,295.40096,-1.12363,303.59397,296.52789,0,289.93736,-5.00549
EF,1491763.271,-628,3,23,18.49917,1.68462,-0.98385,356.27799,89.74089,0,91.42041,-5.23294
EL,1492029.226,-628,12,14,17.41389,260.95133,3.49073,257.27648,66.45944,0,65.91657,-5.03776
MF,1492033.773,-628,12,19,6.56306,258.15492,4.51841,261.90907,292.05583,0,294.26572,-5.44165
ML,1492297.718,-627,9,9,5.235,154.18584,1.417,159.26469,256.60715,0,257.10006,-5.24928
EF,1492350.238,-627,10,31,17.70167,220.21593,0.05326,212.14065,72.34388,0,78.60661,-5.10836
EL,1492603.313,-626,7,11,19.50111,113.84646,-5.63306,101.06352,108.90088,0,121.66745,-5.67056
MF,1492617.694,-626,7,26,4.66528,105.50009,-7.71415,114.92371,252.15806,0,241.10765,-5.09768
ML,1492867.734,-625,4,2,5.62306,353.95229,-1.39066,4.73144,274.33639,0,264.69489,-5.03812
EF,1492927.3,-625,5,31,19.19,67.06865,0.5133,61.66736,116.33529,0,118.09613,-5.13268
EL,1493197.26,-624,2,25,18.23528,333.828,8.48016,329.91382,87.2605,0,79.58442,-5.32632
MF,1493198.762,-624,2,27,6.28278,332.88204,8.45976,331.39297,273.15643,0,279.53205,-5.76695
ML,1493467.759,-624,11,22,6.21278,229.00207,0.28885,234.36437,290.50689,0,289.22765,-5.21589
EF,1493517.236,-623,1,10,17.65333,291.1162,-1.3227,284.72079,62.33794,0,66.27136,-5.21676
EL,1493766.275,-623,9,16,18.59222,187.62508,-7.90703,166.81438,77.92677,0,99.49802,-5.37483
MF,1493784.728,-623,10,5,5.47528,178.19882,-6.39679,185.31144,275.99867,0,268.73033,-6.21907
ML,1494048.685,-622,6,26,4.44111,80.00894,0.43568,86.12319,241.81541,0,238.30479,-5.02796
EF,1494094.302,-622,8,10,19.24028,136.53001,1.41646,130.1079,110.52556,0,114.61945,-5.1504
EL,1494362.288,-621,5,5,18.91333,41.70516,2.63613,36.92984,111.25232,0,109.90603,-5.28482
MF,1494370.696,-621,5,14,4.70083,36.53709,0.72596,44.94227,252.89332,0,246.69964,-5.73908
ML,1494629.78,-620,1,28,6.71667,293.57624,-1.09586,301.64374,296.8977,0,290.46999,-5.00672
EF,1494682.269,-620,3,20,18.4575,358.65341,-1.04199,353.41995,88.25016,0,89.96425,-5.05384
EL,1494948.227,-620,12,11,17.43611,258.80033,2.9922,254.27056,66.05292,0,66.52357,-5.40672
MF,1494953.771,-620,12,17,6.49583,255.403,4.27582,259.92048,292.02984,0,293.78309,-5.96571
ML,1495217.717,-619,9,7,5.21861,152.36108,1.41834,157.34158,255.81304,0,256.28948,-5.15612
EF,1495269.239,-619,10,28,17.74222,217.12039,0.13656,209.14777,73.62553,0,79.80737,-5.04629
EL,1495523.312,-618,7,9,19.4925,111.45469,-5.45824,99.20462,109.56751,0,121.77095,-5.56299
MF,1495537.692,-618,7,24,4.61278,103.09115,-7.57889,113.05354,251.70204,0,240.43663,-5.43883
ML,1495786.737,-617,3,30,5.68222,350.94194,-1.41285,1.89748,275.7721,0,265.97918,-5.13338
EF,1495847.299,-617,5,29,19.175,65.29117,0.47291,59.82774,115.9137,0,117.6654,-5.19731
EL,1496116.262,-616,2,22,18.28806,331.97682,8.50887,327.02052,86.52138,0,79.03919,-6.40589
MF,1496117.766,-616,2,24,6.38472,331.03804,8.51761,328.50464,273.85445,0,281.12131,-5.1239
ML,1496387.758,-616,11,20,6.19333,227.1689,0.33106,232.39071,289.84463,0,288.70573,-5.10714
EF,1496436.234,-615,1,7,17.60444,288.04559,-1.28779,281.7551,61.83026,0,65.81005,-5.04224
EL,1496685.278,-615,9,13,18.68083,185.3442,-7.95005,163.89582,78.96036,0,101.0771,-5.72242
MF,1496703.73,-615,10,2,5.50806,176.07354,-6.75785,182.35785,275.3867,0,267.86581,-5.34586
ML,1496967.685,-614,6,23,4.43417,77.00235,0.35599,83.32715,242.23333,0,238.42219,-5.06384
EF,1497013.303,-614,8,7,19.27111,133.48703,1.41551,127.25623,111.60951,0,115.49529,-5.07533
EL,1497281.291,-613,5,2,18.97833,40.01037,3.08137,34.14465,111.10607,0,109.54856,-6.43837
MF,1497289.699,-613,5,11,4.77667,34.81339,1.20579,42.15977,253.05074,0,247.95198,-5.43101
ML,1497549.78,-612,1,26,6.72806,291.76376,-1.06714,299.70747,297.22863,0,290.96417,-5.00906
EF,1497602.269,-612,3,18,18.44694,356.87057,-1.07138,351.54888,87.37874,0,89.13701,-5.13631
EL,1497867.227,-612,12,8,17.45889,256.64646,2.48099,251.27114,65.68398,0,67.18395,-5.72616
MF,1497873.768,-612,12,15,6.42667,252.6612,4.02717,257.94001,291.93671,0,293.24946,-6.50554
ML,1498137.717,-611,9,5,5.20194,150.53992,1.41832,155.42236,255.0372,0,255.49416,-5.06327
EF,1498189.241,-611,10,26,17.78056,215.28552,0.17983,207.17562,74.40336,0,80.69536,-5.13023
EL,1498443.312,-610,7,7,19.48139,109.07264,-5.27682,97.34873,110.18607,0,121.82899,-5.45513
MF,1498457.69,-610,7,22,4.56194,100.69384,-7.43609,111.18365,251.29669,0,239.81157,-5.76633
ML,1498706.739,-609,3,28,5.72917,349.15038,-1.42151,0.02009,276.61664,0,266.89598,-5.0897
EF,1498766.297,-609,5,26,19.12556,62.27749,0.39376,57.03144,115.11884,0,116.74086,-5.00514
EL,1499036.259,-608,2,20,18.22722,329.48825,8.53519,325.093,85.53917,0,77.98513,-5.93003
MF,1499037.766,-608,2,22,6.39056,328.54279,8.54962,326.58152,274.82397,0,281.70826,-5.44643
ML,1499306.756,-608,11,17,6.13694,224.05344,0.41153,229.3706,288.66164,0,287.67146,-5.24055
EF,1499356.233,-607,1,5,17.58806,286.20727,-1.26865,279.77682,61.56879,0,65.66991,-5.11653
EL,1499605.279,-607,9,11,18.69056,182.8027,-8.03049,161.95874,80.07724,0,101.73071,-5.34673
MF,1499623.726,-607,9,30,5.42972,173.38087,-6.91171,180.39527,274.29304,0,266.51319,-6.03594
ML,1499886.685,-606,6,20,4.43028,73.97705,0.27503,80.51279,242.73636,0,238.62366,-5.0913
EF,1499933.304,-606,8,5,19.3,131.66953,1.41369,125.36205,112.23005,0,116.13777,-5.15224
EL,1500201.288,-605,4,30,18.92167,37.67438,3.31781,32.28156,110.45576,0,108.47787,-6.01334
MF,1500208.702,-605,5,8,4.85222,33.06784,1.68415,39.35261,253.23278,0,249.23566,-5.13704
ML,1500469.781,-604,1,24,6.73667,289.9328,-1.0374,297.75089,297.53906,0,291.44099,-5.01003
EF,1500522.268,-604,3,16,18.43444,355.06539,-1.09981,349.65025,86.49859,0,88.30292,-5.22333
EL,1500786.228,-604,12,5,17.48139,254.48563,1.96043,248.26305,65.33906,0,67.88747,-6.0065
MF,1500792.77,-604,12,12,6.47417,250.51542,3.55639,254.93848,292.15207,0,293.49908,-5.51157
ML,1501056.715,-603,9,2,5.15056,147.45386,1.4158,152.50149,253.74472,0,254.09726,-5.2301
EF,1501108.243,-603,10,23,17.82528,212.18298,0.26226,204.17865,75.75135,0,81.95413,-5.0758
EL,1501363.311,-602,7,5,19.46833,106.68452,-5.08964,95.48623,110.77827,0,121.86047,-5.34013
MF,1501377.688,-602,7,20,4.51111,98.2906,-7.28699,109.3065,250.92027,0,239.20477,-6.08762
ML,1501626.741,-601,3,26,5.77611,347.36338,-1.42885,358.15027,277.45587,0,267.80608,-5.04951
