Saturn,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long M,lat M,Long Sun,azm M,alt  M,azm S,alt Sun
AR,1518737.255,-554,1,28,18.12513,132.68583,1.86274,303.10341,247.23598,-0.5667,71.78379,-8.07655
CS,1518760.758,-554,2,21,6.18606,130.85844,1.8894,326.48342,113.41793,-0.5667,280.20263,-8.03872
EL,1518923.325,-554,8,2,19.79324,136.48624,1.69942,122.86548,111.22256,-0.5667,120.88016,-10.37338
MF,1518953.688,-554,9,2,4.51253,140.20054,1.72802,152.5943,250.14038,-0.5667,248.74556,-13.0019
AR,1519115.262,-553,2,10,18.28777,145.22091,2.28962,315.84102,251.50102,-0.5667,75.79445,-8.0854
CS,1519140.746,-553,3,8,5.89503,143.27403,2.30802,340.98504,109.30581,-0.5667,273.7891,-8.35959
EL,1519301.317,-553,8,15,19.60245,148.90362,2.00616,135.28122,106.65753,-0.5667,116.50931,-10.23925
MF,1519331.694,-553,9,15,4.65647,152.5732,2.02749,165.2522,254.88585,-0.5667,254.47524,-13.39771
AR,1519492.27,-552,2,22,18.48384,157.46326,2.59796,327.49184,256.41415,-0.5667,80.66802,-8.8221
CS,1519519.733,-552,3,21,5.60037,155.39865,2.60746,354.38449,104.51439,-0.5667,267.5337,-8.41231
EL,1519678.309,-552,8,26,19.41192,160.91397,2.21583,146.80993,101.61424,-0.5667,111.96875,-10.45514
MF,1519708.701,-552,9,26,4.82316,164.54333,2.22863,177.00635,260.03265,-0.5667,260.34808,-13.22045
AR,1519870.274,-551,3,6,18.57136,169.30206,2.7872,340.03948,261.63975,-0.5667,85.69914,-8.21529
CS,1519897.722,-551,4,3,5.3214,167.26625,2.78586,6.72318,99.30814,-0.5667,261.71437,-8.29517
EL,1520056.297,-551,9,8,19.12057,172.78833,2.32599,159.40464,96.23062,-0.5667,106.00538,-10.04986
MF,1520085.707,-551,10,8,4.96116,176.26736,2.33134,188.83066,265.40111,-0.5667,266.02984,-13.32587
AR,1520247.279,-550,3,18,18.7002,180.9367,2.85565,351.52617,267.04089,-0.5667,91.10217,-8.39188
CS,1520274.712,-550,4,15,5.07637,178.92295,2.84608,18.03067,93.89815,-0.5667,256.54715,-8.01789
EL,1520433.286,-550,9,20,18.86596,184.33507,2.33925,171.09831,90.80754,-0.5667,100.4255,-10.00497
MF,1520462.712,-550,10,20,5.07863,187.7884,2.33747,200.72151,270.81084,-0.5667,271.36931,-13.69416
AR,1520624.284,-549,3,30,18.80878,192.34949,2.80965,2.92799,272.41827,-0.5667,96.51818,-8.37145
CS,1520651.701,-549,4,27,4.81334,190.35499,2.79222,29.27708,88.48379,-0.5667,251.39197,-8.10872
EL,1520809.278,-549,10,1,18.66369,195.60362,2.26081,181.87258,85.50191,-0.5667,95.45269,-10.34828
MF,1520838.718,-549,10,31,5.24157,199.03861,2.25107,211.65551,276.0589,-0.5667,276.31703,-13.37708
AR,1521001.288,-548,4,10,18.90725,203.5988,2.65622,14.26557,277.63346,-0.5667,101.80655,-8.1968
CS,1521028.689,-548,5,8,4.5475,201.6199,2.63156,40.48928,83.20647,-0.5667,246.41115,-8.52226
EL,1521186.267,-548,10,12,18.40713,206.87196,2.09505,193.70822,80.34485,-0.5667,89.69533,-10.11285
MF,1521214.725,-548,11,10,5.40191,210.18178,2.07948,222.61539,281.06403,-0.5667,280.71114,-13.16545
AR,1521377.295,-547,4,21,19.07571,214.81475,2.40415,24.6038,282.58547,-0.5667,107.07815,-8.91758
CS,1521404.682,-547,5,19,4.36204,212.84294,2.37525,50.73839,78.17161,-0.5667,242.57109,-8.60146
EL,1521562.26,-547,10,23,18.23042,217.96019,1.85209,204.59525,75.57505,-0.5667,84.91493,-10.35259
MF,1521591.73,-547,11,22,5.50986,221.38217,1.83035,234.61873,285.73377,-0.5667,284.25674,-13.84675
AR,1521754.299,-546,5,3,19.179,225.91703,2.06373,35.84891,287.08161,-0.5667,111.75649,-8.59199
CS,1521779.678,-546,5,29,4.27188,224.08788,2.03351,60.01946,73.52045,-0.5667,240.0221,-8.19726
EL,1521939.251,-546,11,4,18.02726,229.14843,1.53839,216.54797,71.24171,-0.5667,79.75615,-10.02132
MF,1521967.737,-546,12,3,5.68234,232.46144,1.51264,245.6201,289.83244,-0.5667,287.18228,-13.5479
AR,1522131.304,-545,5,15,19.29151,237.03821,1.64582,47.05819,291.00642,-0.5667,115.90561,-8.28978
CS,1522155.673,-545,6,9,4.15304,235.279,1.61338,70.24993,69.44971,-0.5667,237.38705,-8.49804
EL,1522315.247,-545,11,15,17.93002,240.2561,1.16698,227.51313,67.58814,-0.5667,75.93729,-10.30383
MF,1522343.744,-545,12,14,5.8619,243.58229,1.13681,256.60621,293.24726,-0.5667,289.28038,-13.0343
AR,1522508.309,-544,5,26,19.41171,248.23726,1.16303,58.2575,294.19394,-0.5667,119.37084,-8.05301
CS,1522530.673,-544,6,18,4.15824,246.61343,1.13134,79.55549,66.09031,-0.5667,236.35871,-8.07267
EL,1522692.243,-544,11,26,17.8328,251.56362,0.7467,239.51246,64.71932,-0.5667,72.24092,-10.04409
MF,1522720.749,-544,12,25,5.98616,254.91023,0.71367,268.58329,295.82398,-0.5667,290.08032,-13.01893
AR,1522884.317,-543,6,6,19.60367,259.64683,0.63095,68.5087,296.47031,-0.5667,122.52619,-8.81681
CS,1522906.673,-543,6,29,4.16027,258.01435,0.59781,89.83157,63.65634,-0.5667,235.69846,-8.21272
EL,1523068.244,-543,12,7,17.86183,262.88907,0.29357,250.49833,62.86419,-0.5667,70.20843,-10.58304
MF,1523098.752,-542,1,7,6.04349,266.49633,0.25592,281.53334,297.35795,-0.5667,289.32185,-13.32671
AR,1523261.321,-542,6,18,19.71348,271.18444,0.06382,79.71742,297.6401,-0.5667,124.26812,-8.80837
CS,1523282.677,-542,7,10,4.23715,269.61177,0.03105,100.13789,62.31452,-0.5667,236.31168,-8.09301
EL,1523445.246,-542,12,19,17.90552,274.51352,-0.18003,262.49001,62.15367,-0.5667,68.79761,-10.61606
MF,1523476.753,-541,1,20,6.0755,278.27439,-0.22021,294.41199,297.67185,-0.5667,287.42072,-13.109
AR,1523639.322,-541,7,1,19.72744,282.90927,-0.52,91.90126,297.57954,-0.5667,124.27405,-8.20338
CS,1523659.68,-541,7,22,4.31972,281.39312,-0.55138,111.45465,62.21289,-0.5667,237.74719,-8.47374
EL,1523823.248,-540,1,1,17.96265,286.48931,-0.65632,275.46338,62.73944,-0.5667,68.37245,-10.08582
MF,1523855.75,-540,2,3,6.01012,290.4112,-0.69834,308.20217,296.65483,-0.5667,283.85494,-13.06223
AR,1524016.324,-540,7,12,19.77336,295.02338,-1.09484,103.17566,296.18832,-0.5667,123.77249,-8.62238
CS,1524036.686,-540,8,2,4.47283,293.48839,-1.12552,122.83915,63.44372,-0.5667,240.65724,-8.43221
EL,1524200.256,-539,1,12,18.13544,298.62098,-1.11324,287.36754,64.63956,-0.5667,69.87904,-10.60377
MF,1524235.743,-539,2,17,5.83594,302.95174,-1.15837,322.87135,294.26319,-0.5667,278.64494,-13.16304
AR,1524394.321,-539,7,25,19.70269,307.42694,-1.6382,115.47376,293.4911,-0.5667,121.41649,-8.55197
CS,1524414.692,-539,8,15,4.61206,305.87,-1.66638,135.27381,65.9981,-0.5667,244.52417,-8.86873
EL,1524578.262,-538,1,25,18.29597,311.18137,-1.53011,300.2141,67.8486,-0.5667,72.50997,-10.62298
MF,1524616.731,-538,3,5,5.5488,315.92843,-1.57725,338.38724,290.55152,-0.5667,271.91429,-13.45642
AR,1524773.313,-538,8,8,19.51538,320.15057,-2.1207,128.81205,289.59052,-0.5667,117.20745,-8.11354
CS,1524792.7,-538,8,28,4.7929,318.64554,-2.14325,147.79571,69.81196,-0.5667,249.62222,-8.82715
EL,1524957.268,-537,2,8,18.42894,324.19441,-1.88191,313.97256,72.26395,-0.5667,76.34434,-10.13356
MF,1524996.72,-537,3,20,5.27212,329.12213,-1.92579,352.78516,285.76097,-0.5667,265.40473,-13.08354
AR,1525151.307,-537,8,21,19.3563,333.35888,-2.50689,141.27273,284.58815,-0.5667,112.91457,-8.56691
CS,1525170.708,-537,9,10,5.00131,331.83082,-2.52489,160.41579,74.73131,-0.5667,255.6172,-8.33551
EL,1525336.274,-536,2,22,18.57838,337.54028,-2.14321,327.61649,77.64969,-0.5667,81.41286,-10.00175
MF,1525377.704,-536,4,4,4.8992,342.77064,-2.18213,8.02583,280.03215,-0.5667,257.87193,-13.23317
AR,1525531.293,-536,9,4,19.02961,346.81356,-2.77076,155.80525,278.80594,-0.5667,106.26958,-8.00059
CS,1525549.715,-536,9,23,5.15686,345.33969,-2.78003,174.13765,80.50223,-0.5667,261.97132,-8.53981
EL,1525715.281,-535,3,7,18.73941,351.20228,-2.29143,341.14868,83.75413,-0.5667,87.397,-10.21812
MF,1525757.69,-535,4,19,4.56547,356.61407,-2.31909,22.20001,273.73351,-0.5667,251.10636,-13.10145
AR,1525910.282,-535,9,18,18.75789,0.71301,-2.87987,169.46305,272.40278,-0.5667,100.04013,-8.19643
CS,1525928.722,-535,10,7,5.32917,359.21848,-2.88163,187.96009,86.89135,-0.5667,268.60494,-8.47424
EL,1526094.288,-534,3,21,18.91327,5.14215,-2.30916,354.57629,90.28995,-0.5667,93.99005,-10.73467
MF,1526137.676,-534,5,4,4.22958,10.72821,-2.32148,36.30299,267.11879,-0.5667,244.58237,-13.24684
AR,1526289.27,-534,10,2,18.48991,14.91654,-2.81757,183.22907,265.7272,-0.5667,93.65076,-8.49281
CS,1526307.73,-534,10,21,5.52064,13.40506,-2.81168,201.87466,93.58792,-0.5667,275.15298,-8.21671
EL,1526474.294,-533,4,5,19.04894,19.42768,-2.18633,8.85735,96.99304,-0.5667,100.83101,-10.66162
MF,1526516.665,-533,5,18,3.97114,24.92229,-2.18066,49.4018,260.58147,-0.5667,239.33119,-13.24088
AR,1526669.257,-533,10,17,18.17603,29.25315,-2.57907,198.10885,259.17448,-0.5667,86.53069,-8.20807
CS,1526687.736,-533,11,5,5.66321,27.72875,-2.56388,216.88118,100.20087,-0.5667,281.0267,-8.89943
EL,1526854.3,-532,4,19,19.20611,33.85099,-1.92606,23.04255,103.43271,-0.5667,107.60853,-10.72869
MF,1526894.659,-532,5,30,3.8099,39.10958,-1.90274,61.5357,254.48588,-0.5667,235.57553,-13.02748
AR,1527048.249,-532,10,30,17.97542,43.77391,-2.17464,212.06084,253.07759,-0.5667,80.71689,-8.59365
CS,1527066.746,-532,11,18,5.90083,42.24355,-2.15289,230.91625,106.397,-0.5667,286.28838,-8.36658
EL,1527235.305,-531,5,5,19.32761,48.44977,-1.54178,38.11593,109.24755,-0.5667,113.72515,-10.01696
MF,1527272.654,-531,6,12,3.70569,53.32012,-1.50628,73.68008,249.17185,-0.5667,232.8396,-13.00813
AR,1527428.24,-531,11,14,17.7683,58.19758,-1.6313,227.08636,247.92829,-0.5667,74.89107,-8.26063
CS,1527446.753,-531,12,3,6.08109,56.66624,-1.60284,245.98809,111.68648,-0.5667,290.01071,-8.7422
EL,1527615.313,-530,5,20,19.51052,62.86552,-1.06319,52.18271,113.91303,-0.5667,119.018,-10.02509
MF,1527650.653,-530,6,25,3.67472,67.45964,-1.01905,85.84169,245.03653,-0.5667,231.42841,-13.10132
AR,1527807.238,-530,11,28,17.70877,72.5684,-0.9906,241.13164,244.09159,-0.5667,71.00626,-8.61449
CS,1527826.761,-530,12,18,6.2543,70.96185,-0.95641,261.05146,115.68629,-0.5667,292.0879,-8.91252
EL,1527994.322,-529,6,3,19.72856,77.01116,-0.52506,65.28212,117.08205,-0.5667,123.26245,-10.5719
MF,1528028.655,-529,7,8,3.72448,81.4445,-0.47586,98.04892,242.41908,-0.5667,231.5629,-13.22642
AR,1528187.236,-529,12,13,17.65828,86.62523,-0.29778,256.18991,241.91581,-0.5667,67.87351,-8.01854
CS,1528206.766,-528,1,2,6.38752,85.03022,-0.26171,276.05981,118.06609,-0.5667,292.31359,-8.86075
EL,1528374.326,-528,6,17,19.83588,91.06935,0.03811,79.34795,118.54113,-0.5667,125.35579,-10.13054
MF,1528406.66,-528,7,20,3.84804,95.20573,0.08608,110.32717,241.52173,-0.5667,233.31188,-13.31567
AR,1528566.239,-528,12,26,17.74492,100.44897,0.39613,270.2006,241.52732,-0.5667,67.05743,-8.08154
CS,1528586.769,-527,1,16,6.44519,98.79175,0.4328,290.98767,118.66587,-0.5667,290.64969,-8.6597
EL,1528753.33,-527,7,1,19.91282,104.72759,0.58677,92.49304,118.20482,-0.5667,125.90332,-10.12765
MF,1528784.668,-527,8,2,4.02297,108.69036,0.63141,122.67387,242.34864,-0.5667,236.55008,-13.33157
AR,1528944.248,-526,1,8,17.94133,113.98435,1.0476,283.15264,242.87173,-0.5667,68.30211,-8.8749
CS,1528966.767,-526,1,31,6.40214,112.19327,1.08384,305.81473,117.54418,-0.5667,287.23547,-8.44167
EL,1529131.331,-526,7,14,19.94493,117.95519,1.09015,104.72906,116.26223,-0.5667,125.13621,-10.48041
MF,1529162.676,-526,8,15,4.21844,121.86706,1.12992,135.1014,244.711,-0.5667,240.96969,-13.32086
AR,1529323.253,-525,1,22,18.07115,127.04932,1.62648,297.03462,245.65205,-0.5667,70.43676,-8.38722
CS,1529346.76,-525,2,15,6.25123,125.20961,1.657,320.50942,114.94568,-0.5667,282.35614,-8.33955
EL,1529510.326,-525,7,28,19.81762,130.98447,1.52586,117.99471,112.95783,-0.5667,122.00559,-10.05635
MF,1529540.684,-525,8,28,4.40595,134.72353,1.5584,147.62613,248.29943,-0.5667,246.19377,-13.39305
AR,1529701.26,-524,2,4,18.25153,139.79513,2.1046,309.82209,249.55866,-0.5667,74.0672,-8.57999
CS,1529726.75,-524,3,1,6.00107,137.83593,2.12803,335.06867,111.2107,-0.5667,276.34188,-8.47755
EL,1529888.319,-524,8,9,19.66096,143.5716,1.87555,130.38015,108.70303,-0.5667,118.13753,-10.02318
MF,1529918.69,-524,9,9,4.56687,147.26299,1.90097,160.24715,252.77288,-0.5667,251.87274,-13.65661
AR,1530079.267,-523,2,16,18.3962,152.15928,2.46933,322.51513,254.22,-0.5667,78.46791,-8.44037
CS,1530105.739,-523,3,15,5.73813,150.15757,2.48304,348.5286,106.65472,-0.5667,270.34229,-8.32822
EL,1530265.312,-523,8,21,19.49551,155.73713,2.13026,141.87541,103.84259,-0.5667,113.96319,-10.33135
MF,1530295.698,-523,9,21,4.7503,159.38484,2.14705,171.96638,257.76827,-0.5667,257.8047,-13.32715
AR,1530456.274,-522,2,28,18.57355,164.24774,2.71237,334.12639,259.37342,-0.5667,83.57998,-9.03357
CS,1530483.728,-522,3,28,5.48183,162.20054,2.71725,0.91248,101.57186,-0.5667,264.67439,-8.00532
EL,1530643.301,-522,9,3,19.22108,167.74647,2.28572,154.43069,98.54557,-0.5667,108.26276,-10.00261
MF,1530672.704,-522,10,3,4.90211,171.23987,2.29462,183.7615,263.07652,-0.5667,263.6083,-13.28263
AR,1530834.277,-521,3,13,18.64548,175.95521,2.83607,346.63104,264.71311,-0.5667,88.75959,-8.30154
CS,1530861.716,-521,4,10,5.18259,173.93574,2.83013,13.21506,96.23186,-0.5667,258.74147,-8.11729
EL,1531020.291,-521,9,15,18.97588,179.40375,2.34278,166.08496,93.13248,-0.5667,102.84098,-10.0297
MF,1531049.71,-521,10,15,5.02923,182.86818,2.34417,195.62094,268.49766,-0.5667,269.12865,-13.51454
AR,1531211.282,-520,3,24,18.76375,187.48592,2.84123,358.0745,270.12919,-0.5667,94.20401,-8.38213
CS,1531238.705,-520,4,21,4.92686,185.48633,2.82727,24.49432,90.79071,-0.5667,253.56591,-8.04394
EL,1531396.282,-520,9,25,18.77655,190.75997,2.30555,176.82433,87.77461,-0.5667,97.93894,-10.4313
MF,1531425.717,-520,10,25,5.19762,194.20272,2.29859,206.52924,273.81713,-0.5667,274.30466,-13.09313
AR,1531588.286,-519,4,5,18.86742,198.82559,2.73547,9.44718,275.43806,-0.5667,99.57797,-8.28449
CS,1531615.694,-519,5,3,4.66188,196.84218,2.714,35.7261,85.43064,-0.5667,248.4971,-8.31322
EL,1531773.272,-519,10,7,18.51687,202.0932,2.17788,188.62965,82.50804,-0.5667,92.16394,-10.24878
MF,1531802.721,-519,11,6,5.30313,205.52286,2.16491,218.49344,278.99835,-0.5667,278.85355,-13.71287
AR,1531965.29,-518,4,17,18.96615,210.03252,2.52682,20.75818,280.50735,-0.5667,104.74416,-8.0648
CS,1531991.686,-518,5,14,4.47118,208.12857,2.50069,45.97476,80.25955,-0.5667,244.50937,-8.27025
EL,1532149.264,-518,10,18,18.33122,213.22084,1.96915,199.48902,77.57494,-0.5667,87.29044,-10.52161
MF,1532178.728,-518,11,17,5.46659,216.6451,1.94949,229.46806,283.80361,-0.5667,282.8658,-13.50125
AR,1532341.297,-517,4,28,19.13886,221.23705,2.22496,31.05962,285.23249,-0.5667,109.847,-8.77896
CS,1532367.679,-517,5,25,4.30031,219.33617,2.19508,56.20598,75.44047,-0.5667,240.95461,-8.42523
EL,1532526.255,-517,10,30,18.11294,224.42077,1.68546,211.41349,73.01677,-0.5667,81.94178,-10.22189
MF,1532554.735,-517,11,28,5.63632,227.73297,1.66144,240.45761,288.14494,-0.5667,286.16048,-13.24608
AR,1532718.302,-516,5,9,19.24809,232.35422,1.84048,42.28407,289.41613,-0.5667,114.24473,-8.46682
CS,1532742.676,-516,6,3,4.23277,230.59234,1.80987,65.48873,71.09593,-0.5667,238.7698,-8.04184
EL,1532902.25,-516,11,9,17.9949,235.51304,1.33924,222.35963,69.07413,-0.5667,77.85089,-10.49931
MF,1532931.74,-516,12,9,5.75707,238.95056,1.3099,252.46292,291.90077,-0.5667,288.3462,-13.67715
AR,1533095.307,-515,5,21,19.36568,243.5171,1.3851,53.49087,292.93229,-0.5667,118.01884,-8.19209
CS,1533118.673,-515,6,14,4.14409,241.82198,1.35283,75.73039,67.42743,-0.5667,236.62108,-8.33471
EL,1533279.245,-515,11,21,17.87137,246.77916,0.93856,234.35117,65.83789,-0.5667,73.76139,-10.22317
MF,1533308.745,-515,12,21,5.88177,250.23511,0.90586,264.45339,294.85609,-0.5667,289.50912,-13.79361
AR,1533472.312,-514,6,2,19.48745,254.79028,0.87222,64.67807,295.60894,-0.5667,121.02779,-8.02547
CS,1533494.672,-514,6,25,4.11667,253.15819,0.83935,85.98456,64.58702,-0.5667,235.5019,-8.55727
EL,1533656.242,-514,12,3,17.81294,258.15742,0.49739,246.35802,63.52921,-0.5667,70.65865,-10.01078
MF,1533685.75,-513,1,2,6.00149,261.63931,0.46197,276.41116,296.83518,-0.5667,289.62362,-13.50575
AR,1533849.317,-513,6,14,19.60367,266.23623,0.3173,75.87108,297.2666,-0.5667,123.12641,-8.00111
CS,1533870.673,-513,7,6,4.16097,264.66398,0.28475,96.27405,62.76019,-0.5667,235.59101,-8.58967
EL,1534032.245,-513,12,14,17.88334,269.58061,0.03128,257.33296,62.32272,-0.5667,69.29627,-10.66473
MF,1534063.752,-512,1,15,6.04575,273.32992,-0.00848,289.31507,297.67479,-0.5667,288.16789,-13.48545
AR,1534226.321,-512,6,25,19.70063,277.9156,-0.26165,87.09664,297.74188,-0.5667,124.18999,-8.1397
CS,1534246.678,-512,7,16,4.28214,276.4016,-0.29315,106.6132,62.11952,-0.5667,237.01096,-8.28966
EL,1534410.246,-512,12,26,17.91152,281.4523,-0.4471,270.32125,62.35059,-0.5667,68.22448,-10.052
MF,1534442.75,-511,1,28,5.99857,285.35911,-0.48922,303.14381,297.21953,-0.5667,285.00994,-13.62045
AR,1534603.324,-511,7,7,19.76417,289.88874,-0.84351,98.35334,296.91823,-0.5667,124.15954,-8.47155
CS,1534623.684,-511,7,28,4.40654,288.35837,-0.87468,117.96025,62.7792,-0.5667,239.3043,-8.43113
EL,1534787.253,-510,1,7,18.06098,293.464,-0.91507,282.26049,63.6919,-0.5667,69.11414,-10.43021
MF,1534821.746,-510,2,11,5.90444,297.65659,-0.95955,316.8766,295.41415,-0.5667,280.82769,-13.27639
AR,1534981.321,-510,7,20,19.71375,302.13369,-1.40557,110.61315,294.77689,-0.5667,122.28205,-8.30544
CS,1535000.691,-510,8,9,4.59478,300.65831,-1.43375,129.37641,64.79064,-0.5667,243.0042,-8.08625
EL,1535165.259,-509,1,20,18.205,305.89194,-1.3531,295.14418,66.36922,-0.5667,71.14005,-10.30441
MF,1535201.737,-509,2,26,5.69884,310.37728,-1.3988,331.47431,292.26734,-0.5667,275.1258,-13.15899
AR,1535359.317,-509,8,2,19.61558,314.76294,-1.9178,122.94727,291.3553,-0.5667,119.29371,-8.41346
CS,1535378.698,-509,8,22,4.75996,313.26606,-1.94298,141.85741,68.08909,-0.5667,247.56737,-8.22464
EL,1535543.266,-508,2,2,18.38355,318.64309,-1.73641,307.94478,70.26965,-0.5667,74.6075,-10.50855
MF,1535582.724,-508,3,13,5.38249,323.54866,-1.78263,346.91368,287.88369,-0.5667,268.04935,-13.33472
AR,1535738.308,-508,8,15,19.40376,327.72577,-2.35113,136.33945,286.81454,-0.5667,114.53687,-8.14222
CS,1535757.704,-508,9,4,4.88673,326.20575,-2.37065,155.41877,72.53605,-0.5667,252.92107,-8.93615
EL,1535922.272,-507,2,15,18.52748,331.85543,-2.04036,321.64522,75.27349,-0.5667,79.17954,-10.22495
MF,1535963.709,-507,3,29,5.02358,337.06323,-2.08326,2.21921,282.49776,-0.5667,260.58089,-13.44515
AR,1536117.298,-507,8,29,19.15736,341.1004,-2.67166,149.84159,281.32273,-0.5667,108.99413,-8.11229
CS,1536135.713,-507,9,17,5.10742,339.6364,-2.68454,168.09892,78.00068,-0.5667,259.30123,-8.21328
EL,1536301.279,-506,3,1,18.68459,345.398,-2.24042,335.23335,81.11044,-0.5667,84.81102,-10.3006
MF,1536343.696,-506,4,13,4.69683,350.78835,-2.27375,16.43859,276.42077,-0.5667,253.78399,-13.21385
AR,1536496.287,-506,9,12,18.89017,354.86404,-2.84983,163.45457,275.12574,-0.5667,102.91691,-8.25838
CS,1536514.72,-506,10,1,5.2737,353.3803,-2.85545,181.87478,84.17055,-0.5667,265.8654,-8.2308
EL,1536680.286,-505,3,15,18.85355,359.23955,-2.31646,348.70957,87.50612,-0.5667,91.18719,-10.70586
MF,1536723.682,-505,4,28,4.36006,4.80653,-2.33589,30.56635,269.89595,-0.5667,247.13422,-13.2278
AR,1536875.276,-505,9,26,18.61905,8.96338,-2.86296,177.17668,268.51885,-0.5667,96.56576,-8.52748
CS,1536893.727,-505,10,15,5.45781,7.46266,-2.86097,195.74929,90.78425,-0.5667,272.50209,-8.02768
EL,1537060.291,-504,3,29,18.98223,13.45525,-2.25462,3.04512,94.21085,-0.5667,97.94919,-10.54618
MF,1537102.671,-504,5,11,4.09241,18.93561,-2.25657,43.68637,263.30331,-0.5667,241.64191,-13.08839
AR,1537255.262,-504,10,10,18.29372,23.23482,-2.7006,192.00993,261.88197,-0.5667,89.35785,-8.24642
CS,1537273.733,-504,10,29,5.59138,21.71962,-2.68905,210.72317,97.46555,-0.5667,278.63742,-8.75382
EL,1537440.297,-503,4,13,19.13076,27.8396,-2.05282,17.27661,100.80801,-0.5667,104.79691,-10.56783
MF,1537481.661,-503,5,25,3.85389,33.21435,-2.03712,56.77631,256.94773,-0.5667,236.80103,-13.24864
AR,1537634.253,-503,10,24,18.07264,37.73027,-2.36561,205.92607,255.53114,-0.5667,83.3208,-8.63162
CS,1537652.742,-503,11,12,5.81991,36.20622,-2.34711,224.74627,103.89824,-0.5667,284.29511,-8.27887
EL,1537820.304,-502,4,28,19.30021,42.30218,-1.7208,31.42543,106.90402,-0.5667,111.34249,-10.65478
MF,1537859.655,-502,6,7,3.72397,47.42704,-1.68931,68.91305,251.26446,-0.5667,233.61822,-13.16663
AR,1538014.243,-502,11,8,17.8373,52.1747,-1.87871,220.92743,249.95255,-0.5667,77.10669,-8.32949
CS,1538032.75,-502,11,27,5.9957,50.64649,-1.85273,239.81856,109.60014,-0.5667,288.59294,-8.73507
EL,1538200.312,-501,5,13,19.48284,56.75095,-1.28027,45.50722,112.08178,-0.5667,117.15693,-10.69581
MF,1538237.653,-501,6,20,3.66133,61.60803,-1.23764,81.06433,246.59819,-0.5667,231.64169,-13.23599
AR,1538393.239,-501,11,22,17.74471,66.61746,-1.27561,234.96368,245.5167,-0.5667,72.70522,-8.71315
CS,1538412.757,-501,12,12,6.17533,65.01118,-1.24307,254.89327,114.1816,-0.5667,291.37641,-8.99246
EL,1538580.319,-500,5,27,19.65819,71.10037,-0.76264,59.55957,115.93544,-0.5667,121.75781,-10.58028
MF,1538615.653,-500,7,2,3.67821,75.67487,-0.71421,93.25124,243.31962,-0.5667,231.14038,-13.36971
AR,1538773.236,-500,12,6,17.66275,80.7956,-0.59928,250.02784,242.6293,-0.5667,68.91233,-8.21263
CS,1538791.767,-500,12,25,6.40194,79.27802,-0.56562,268.91373,117.27214,-0.5667,292.93894,-8.06483
EL,1538960.325,-499,6,11,19.79362,85.26913,-0.2049,73.61569,118.13751,-0.5667,124.66503,-10.24748
MF,1538993.657,-499,7,15,3.77414,89.55045,-0.15572,105.49356,241.69932,-0.5667,232.26018,-13.48313
AR,1539152.239,-499,12,20,17.72603,94.77655,0.09912,264.05769,241.49505,-0.5667,67.4078,-8.38751
CS,1539172.768,-498,1,10,6.42458,93.11328,0.1367,284.89273,118.61205,-0.5667,291.49338,-8.83955
EL,1539339.33,-498,6,25,19.91049,99.06103,0.35377,86.73716,118.53778,-0.5667,126.07278,-10.35857
MF,1539371.664,-498,7,28,3.93244,103.17035,0.40106,117.79928,241.82874,-0.5667,234.95249,-13.52045
AR,1539531.243,-497,1,3,17.84035,108.4105,0.77505,278.04503,242.13799,-0.5667,67.51233,-8.34087
CS,1539552.768,-497,1,25,6.42651,106.68811,0.81153,299.76277,118.18313,-0.5667,288.78149,-8.58899
EL,1539718.33,-497,7,9,19.92921,112.55697,0.88098,99.90388,117.21853,-0.5667,125.49762,-10.21511
MF,1539749.672,-497,8,10,4.12429,116.4918,0.92331,130.18933,243.59259,-0.5667,238.9614,-13.50604
AR,1539909.252,-496,1,16,18.04484,121.73536,1.38806,290.94803,244.37994,-0.5667,69.55701,-9.00808
