Mercury,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
EF,1940316.306,600,4,18,19.33704,41.71207,1.31057,30.76576,109.64168,0,111.16079,-10.91964
EL,1940354.326,600,5,26,19.81643,80.78608,-1.71882,67.16672,115.4724,0,123.83006,-10.92633
MF,1940377.667,600,6,19,3.99759,72.28505,-4.03161,89.40005,248.29555,0,234.03968,-10.37774
ML,1940400.673,600,7,12,4.16363,99.60447,0.76069,111.366,241.57024,0,236.2088,-10.51106
EF,1940431.313,600,8,11,19.50785,157.60645,0.54756,140.88087,100.87697,0,114.18964,-10.23249
EL,1940466.283,600,9,15,18.79208,198.00871,-3.4231,175.14123,77.96286,0,98.71628,-10.39636
MF,1940485.718,600,10,5,5.24239,184.23958,0.37748,194.48284,271.58003,0,270.5716,-10.20094
ML,1940516.734,600,11,5,5.61071,215.21227,0.80398,225.75559,284.77714,0,283.25704,-10.46498
EF,1940558.245,600,12,16,17.89066,281.38738,-2.02121,268.05526,60.21535,0,68.68181,-10.53022
EL,1940581.257,601,1,8,18.17744,302.26613,2.50258,291.47844,69.57623,0,70.94934,-10.98639
MF,1940591.759,601,1,19,6.21679,291.25117,3.62952,302.12006,291.58658,0,286.94087,-10.47885
ML,1940633.736,601,3,2,5.67057,324.29941,-2.23185,344.12039,288.35415,0,271.16975,-10.27321
EF,1940665.296,601,4,2,19.10809,25.46419,0.87128,15.04592,102.57304,0,103.58824,-10.40538
EL,1940700.316,601,5,7,19.5841,60.6997,-0.16173,48.78471,113.92278,0,118.49083,-11.01743
MF,1940725.667,601,6,2,4.01398,53.57381,-4.04995,72.97474,252.52294,0,235.538,-10.33599
ML,1940748.667,601,6,25,4.01637,81.59599,0.04078,94.88619,242.34204,0,234.09179,-10.45574
EF,1940775.326,601,7,21,19.81602,134.71921,1.38111,120.38961,111.01415,0,121.27084,-10.15438
EL,1940815.297,601,8,30,19.11774,182.0062,-3.67193,159.15101,85.125,0,106.068,-10.0529
MF,1940835.707,601,9,20,4.96887,167.65976,-0.22821,179.27902,264.49971,0,262.59107,-11.46579
ML,1940862.724,601,10,17,5.37977,196.15036,1.3916,206.28876,275.98395,0,275.82199,-10.2312
EF,1940906.241,601,11,29,17.78012,264.94489,-2.21182,250.45243,59.49319,0,70.124,-10.14848
EL,1940930.248,601,12,23,17.95706,285.94847,1.78709,274.94178,65.36742,0,68.81873,-10.60784
MF,1940940.757,602,1,3,6.16546,274.20584,3.55529,285.64333,293.56948,0,289.77566,-11.36151
ML,1940982.748,602,2,14,5.94683,309.58676,-2.00095,327.99108,293.46672,0,278.09596,-10.43819
EF,1941015.291,602,3,18,18.99547,11.23316,0.54982,0.17293,95.82759,0,96.86527,-11.02559
EL,1941046.304,602,4,18,19.2927,40.73603,1.40069,30.29198,109.3785,0,110.62364,-10.46352
MF,1941071.676,602,5,14,4.21775,33.69265,-3.77071,54.62702,259.11417,0,240.29431,-10.06566
ML,1941096.668,602,6,8,4.02232,63.61535,-0.7134,78.45512,246.02798,0,235.01533,-10.03409
EF,1941122.332,602,7,3,19.9746,116.16845,1.74746,102.9225,116.9313,0,125.22638,-10.5081
EL,1941163.312,602,8,13,19.49912,165.43104,-3.72985,142.34628,92.74517,0,113.75992,-10.45935
MF,1941184.7,602,9,4,4.79113,151.50806,-1.13148,163.23711,258.32993,0,254.99132,-11.30627
ML,1941208.713,602,9,28,5.12264,176.51321,1.801,187.00376,266.4368,0,266.80692,-10.63596
EF,1941255.244,602,11,13,17.84415,250.3538,-2.29237,233.9068,61.07288,0,74.1051,-10.37506
EL,1941279.241,602,12,7,17.79059,269.89065,0.94083,258.3685,63.20442,0,68.97697,-10.03257
MF,1941289.752,602,12,18,6.05236,257.69197,3.30933,269.09289,293.27134,0,290.72188,-11.5921
ML,1941331.756,603,1,29,6.14911,295.13837,-1.73662,311.71432,297.15318,0,284.10658,-10.45851
EF,1941364.283,603,3,2,18.80377,355.02307,0.00764,344.17914,87.67892,0,89.1421,-10.74593
EL,1941392.294,603,3,30,19.0495,21.49032,2.69,11.65135,102.80983,0,101.80584,-10.14755
MF,1941415.69,603,4,23,4.56614,12.89769,-2.734,34.28157,266.94215,0,247.85078,-10.18784
ML,1941442.673,603,5,20,4.14219,42.15707,-1.7355,60.11873,253.63064,0,238.61464,-10.12
EF,1941469.33,603,6,15,19.91167,96.98691,1.88504,85.51731,119.99874,0,125.66913,-10.16081
EL,1941512.323,603,7,28,19.76307,148.4406,-3.77333,126.64923,100.02923,0,119.60861,-10.45732
MF,1941533.691,603,8,19,4.57948,135.00778,-1.96557,147.34041,252.88599,0,247.68429,-11.36643
ML,1941556.706,603,9,11,4.94943,159.73522,1.88201,169.89429,258.6174,0,258.81304,-10.3283
EF,1941603.251,603,10,27,18.01324,234.52505,-2.25826,216.42116,64.94847,0,80.07305,-10.31577
EL,1941627.242,603,11,20,17.79783,254.60448,-0.28368,240.78389,62.8087,0,72.16874,-10.2181
MF,1941638.746,603,12,2,5.90331,241.5567,2.88547,252.51003,290.94477,0,289.57834,-11.24084
ML,1941680.761,604,1,13,6.26808,280.91084,-1.45001,295.30475,299.14168,0,288.77322,-10.14226
EF,1941713.276,604,2,14,18.61687,338.94534,-0.53105,328.03238,79.73342,0,82.06086,-10.67788
EL,1941738.288,604,3,10,18.9045,3.31354,3.44399,352.82225,95.24362,0,93.24651,-10.85609
MF,1941756.712,604,3,29,5.09731,352.72963,-0.35004,10.84903,273.77461,0,258.62781,-10.06893
ML,1941788.684,604,4,30,4.41758,21.17363,-2.40952,41.72806,262.8758,0,244.78523,-10.21105
EF,1941818.326,604,5,29,19.81622,81.30676,1.8493,70.04613,119.83018,0,124.13446,-10.57647
EL,1941861.33,604,7,11,19.91441,130.57033,-3.70801,111.06343,106.60836,0,123.66703,-10.29024
MF,1941881.685,604,8,1,4.43343,118.32674,-2.96174,130.62322,249.11601,0,241.82195,-10.35461
ML,1941904.697,604,8,24,4.72353,142.55034,1.77579,152.95853,251.46199,0,250.77045,-10.53453
EF,1941949.263,604,10,7,18.31255,216.14893,-1.94326,197.05992,71.78844,0,88.18548,-10.09791
EL,1941974.248,604,11,1,17.9602,239.42999,-1.64447,222.24858,64.2814,0,78.0203,-10.54565
MF,1941987.739,604,11,15,5.74521,225.67724,2.28362,235.94919,286.99004,0,286.40347,-10.50389
ML,1942027.758,604,12,25,6.19955,263.75852,-0.95564,276.7545,298.91512,0,291.15205,-10.49783
EF,1942062.268,605,1,28,18.42406,323.05752,-1.02679,311.73691,72.499,0,76.09186,-10.79079
EL,1942086.277,605,2,21,18.65384,345.34816,3.62353,335.7584,87.10224,0,84.93495,-10.01606
MF,1942100.73,605,3,8,5.52897,334.57991,1.63444,350.06467,279.81467,0,268.26598,-10.51264
ML,1942136.699,605,4,13,4.76664,3.80808,-2.55118,25.14684,270.95146,0,251.90709,-10.13295
EF,1942167.318,605,5,13,19.62277,65.38212,1.68717,54.54542,117.21107,0,120.09761,-10.58345
EL,1942209.333,605,6,24,19.9817,111.82401,-3.28025,94.59211,111.8945,0,125.99134,-10.53104
MF,1942230.674,605,7,16,4.18772,100.83013,-3.46756,114.98802,246.76479,0,236.84292,-10.72075
ML,1942253.689,605,8,8,4.53838,126.90762,1.54086,137.15511,246.21618,0,244.36062,-10.19575
EF,1942293.281,605,9,16,18.74938,195.09449,-1.20548,175.9105,81.69073,0,98.14326,-10.07723
EL,1942321.259,605,10,14,18.21097,223.65771,-2.63265,203.83574,68.14251,0,85.3239,-10.37372
MF,1942337.727,605,10,31,5.45745,209.07735,1.76146,220.46201,281.22408,0,280.76919,-11.50948
ML,1942374.752,605,12,7,6.05675,246.75875,-0.41374,258.14575,295.9895,0,290.90009,-10.2081
EF,1942410.256,606,1,11,18.1481,305.64717,-1.56202,294.30184,65.80914,0,71.04581,-10.19765
EL,1942434.269,606,2,4,18.46202,328.22809,3.43286,318.53249,79.50847,0,78.09212,-10.1829
MF,1942445.748,606,2,16,5.94388,317.91181,3.03484,330.01774,284.8841,0,277.47967,-10.06812
ML,1942485.714,606,3,28,5.13297,348.33846,-2.48814,9.40869,278.11277,0,259.33292,-10.04118
EF,1942516.308,606,4,27,19.38493,49.27633,1.3949,38.98416,112.3982,0,114.14179,-10.23943
EL,1942556.331,606,6,6,19.93696,92.37274,-2.3611,77.20701,115.06011,0,125.74625,-11.07606
MF,1942578.669,606,6,29,4.0631,82.86793,-3.96006,98.49324,247.05913,0,234.54211,-10.21939
ML,1942601.678,606,7,22,4.26263,109.10405,1.05204,120.51686,242.4642,0,238.31833,-10.69375
EF,1942635.302,606,8,24,19.2509,170.73437,-0.03147,153.07155,94.29248,0,108.86612,-10.08932
EL,1942668.273,606,9,26,18.55763,207.4966,-3.23465,185.58891,73.95334,0,93.65378,-10.29598
MF,1942686.721,606,10,15,5.31241,193.33382,0.93201,204.05769,275.19868,0,274.5534,-10.74469
ML,1942719.74,606,11,17,5.7669,226.67396,0.37861,237.49502,289.49582,0,286.82993,-10.49808
EF,1942759.249,606,12,26,17.97492,290.34018,-1.87378,277.78157,61.6995,0,68.90319,-10.48146
EL,1942782.263,607,1,18,18.30687,311.83051,2.86153,301.15304,72.83169,0,73.13008,-11.04598
MF,1942793.754,607,1,30,6.09197,300.4941,3.45608,312.74604,289.77892,0,283.42826,-11.04728
ML,1942834.729,607,3,12,5.48517,333.16298,-2.34528,353.52564,284.7843,0,266.8733,-10.1226
EF,1942866.302,607,4,12,19.24915,35.13187,1.15442,24.29804,106.92657,0,108.18826,-10.822
EL,1942903.321,607,5,19,19.69503,72.24899,-1.18436,59.81497,115.08568,0,121.70882,-10.61239
MF,1942926.667,607,6,12,4.01581,64.33111,-4.12926,82.06433,249.87686,0,234.63712,-10.0559
ML,1942950.672,607,7,6,4.12227,93.09634,0.56227,104.95628,241.42381,0,235.3191,-10.20281
EF,1942978.319,607,8,2,19.65593,146.83712,1.00791,131.50012,105.96786,0,117.64344,-10.06502
EL,1943016.288,607,9,9,18.9206,191.37085,-3.54358,168.52602,80.885,0,101.73904,-10.17349
MF,1943035.715,607,9,29,5.16513,177.49523,0.01907,187.78658,268.80631,0,267.44504,-10.2019
ML,1943065.731,607,10,29,5.5379,207.87923,1.02555,217.94937,281.52973,0,280.65294,-10.08404
EF,1943107.242,607,12,9,17.80219,273.70408,-2.13222,260.1915,59.5303,0,68.82598,-10.07652
EL,1943131.253,608,1,2,18.06811,295.31258,2.25159,284.66667,67.59677,0,69.69743,-10.67637
MF,1943141.758,608,1,13,6.18995,283.91932,3.61142,295.33109,292.7294,0,288.22266,-11.09241
ML,1943183.742,608,2,24,5.7971,318.28648,-2.14311,337.48887,290.58582,0,274.14649,-10.28719
EF,1943215.293,608,3,26,19.02982,18.87511,0.68122,8.52733,99.45659,0,100.43,-10.32465
EL,1943249.309,608,4,29,19.42438,52.14057,0.41352,41.40342,112.18736,0,115.17571,-10.32579
MF,1943274.67,608,5,25,4.07239,45.42736,-3.98866,65.64411,255.02309,0,237.07622,-10.2638
ML,1943298.668,608,6,18,4.02567,75.07086,-0.17507,88.50315,243.2924,0,234.33234,-10.04989
EF,1943324.329,608,7,13,19.90527,126.93294,1.56061,113.00777,113.80051,0,123.30058,-10.34559
EL,1943364.305,608,8,22,19.30898,175.00697,-3.67553,151.63314,88.39628,0,109.74166,-10.41833
MF,1943385.704,608,9,13,4.88576,160.86621,-0.57871,172.6431,261.79325,0,259.34177,-11.53677
ML,1943411.721,608,10,9,5.30121,188.61818,1.56171,198.54621,272.34892,0,272.51946,-10.04746
EF,1943456.242,608,11,22,17.79725,258.98471,-2.25512,243.62241,59.88736,0,71.55555,-10.30988
EL,1943480.244,608,12,16,17.86686,279.11341,1.47674,268.10988,64.22405,0,68.51329,-10.24844
MF,1943489.76,608,12,26,6.24409,268.07795,3.45745,277.81023,293.75362,0,291.35083,-10.042
ML,1943532.752,609,2,7,6.04572,303.69158,-1.89895,321.3,295.15865,0,280.75134,-10.40549
EF,1943565.289,609,3,11,18.92414,4.65568,0.34414,353.60652,92.54847,0,93.70415,-10.99462
EL,1943594.302,609,4,9,19.23852,32.7376,2.11598,21.90286,107.02366,0,107.2338,-11.03502
MF,1943619.681,609,5,5,4.34916,25.01476,-3.44931,46.32387,262.3395,0,243.15231,-10.0543
ML,1943644.668,609,5,30,4.03202,53.42337,-1.29413,70.17852,249.39223,0,236.05702,-10.3183
EF,1943671.332,609,6,25,19.97507,108.11851,1.83977,95.58045,118.65066,0,125.86524,-10.44325
EL,1943713.317,609,8,6,19.61168,158.40613,-3.7754,135.86372,95.8264,0,116.28219,-10.38572
MF,1943733.7,609,8,27,4.8009,145.03668,-1.78756,155.68711,256.41151,0,252.36394,-10.01872
ML,1943758.712,609,9,21,5.09312,170.45795,1.83185,180.33441,263.57638,0,264.00348,-10.03425
EF,1943804.245,609,11,5,17.88817,243.01772,-2.27373,226.08345,62.63148,0,76.44467,-10.14844
EL,1943828.243,609,11,29,17.82648,263.77524,0.27085,250.50987,62.56752,0,70.43774,-10.7157
MF,1943839.749,609,12,11,5.97711,250.78439,3.15941,262.25346,292.50171,0,290.398,-11.70572
ML,1943881.759,610,1,22,6.2146,289.3383,-1.626,304.96081,298.18525,0,286.26678,-10.30192
EF,1943914.281,610,2,23,18.7357,348.48667,-0.20287,337.54506,84.41563,0,86.18386,-10.80139
EL,1943940.293,610,3,21,19.0345,13.94228,3.14644,3.17678,99.87663,0,98.36496,-11.10959
MF,1943962.698,610,4,13,4.75713,4.15423,-1.93929,24.95292,270.1337,0,251.87098,-10.30944
ML,1943991.677,610,5,12,4.24804,33.94704,-2.01625,52.78614,257.06842,0,240.91483,-10.02871
EF,1944019.329,610,6,8,19.89667,90.68057,1.88797,79.15136,120.23472,0,125.44602,-10.46826
EL,1944062.326,610,7,21,19.83437,141.05208,-3.78033,120.21597,102.90001,0,121.46948,-10.33174
MF,1944082.69,610,8,11,4.56786,128.24232,-2.5555,139.86526,251.34589,0,245.3516,-10.29512
ML,1944105.701,610,9,3,4.82594,151.74094,1.85794,162.31775,255.14032,0,254.94436,-10.73516
EF,1944152.255,610,10,19,18.12208,227.32081,-2.17908,208.65494,67.36011,0,83.18623,-10.25785
EL,1944176.244,610,11,12,17.86043,248.34698,-0.91049,232.94966,63.09951,0,74.45812,-10.50336
MF,1944188.743,610,11,25,5.8218,234.78017,2.6675,245.67978,289.41999,0,288.39163,-11.1708
ML,1944229.76,611,1,5,6.25033,273.63425,-1.24533,287.49096,299.39084,0,290.07722,-10.37969
EF,1944263.273,611,2,7,18.5468,332.4746,-0.72984,321.33162,76.69357,0,79.49768,-10.81306
EL,1944287.285,611,3,3,18.83606,355.86675,3.55655,345.23365,91.87708,0,89.78682,-11.0114
MF,1944304.719,611,3,21,5.25865,344.82817,0.44507,2.37739,276.56309,0,262.41174,-10.49574
ML,1944337.69,611,4,23,4.55916,13.1128,-2.53355,34.35117,266.62718,0,247.76593,-10.26072
EF,1944368.323,611,5,23,19.75572,74.89475,1.80489,63.67222,119.06896,0,122.83716,-10.72978
EL,1944410.333,611,7,4,20.00391,122.86243,-3.45892,103.70943,109.1594,0,125.41149,-10.83489
MF,1944431.68,611,7,26,4.31698,111.0153,-3.16957,124.17209,247.82359,0,239.43943,-10.65312
ML,1944454.694,611,8,18,4.65927,136.2423,1.69736,146.43456,249.16772,0,248.09018,-10.27541
EF,1944497.27,611,9,29,18.48198,207.63941,-1.68673,188.37206,75.59371,0,92.19359,-10.06315
EL,1944523.252,611,10,25,18.056,232.88627,-2.11926,214.46439,65.60735,0,80.96008,-10.5196
MF,1944537.736,611,11,9,5.66479,218.96712,2.00212,229.13888,284.89423,0,284.44572,-10.35529
ML,1944576.756,611,12,18,6.14454,256.56617,-0.72608,268.90995,297.98532,0,291.36908,-10.4691
EF,1944611.261,612,1,21,18.269,314.86815,-1.3314,303.96901,69.09233,0,73.35426,-10.12759
EL,1944635.276,612,2,14,18.61652,338.31851,3.54068,328.0962,83.88062,0,82.07622,-10.66211
MF,1944648.738,612,2,28,5.71191,327.45865,2.33107,341.48192,282.01922,0,272.28968,-10.40957
ML,1944686.705,612,4,6,4.92111,357.48151,-2.53089,18.68351,273.89208,0,254.95222,-10.03072
EF,1944717.314,612,5,6,19.53793,58.89125,1.59187,48.15423,115.51528,0,117.92592,-10.58504
EL,1944758.333,612,6,16,19.99287,103.77601,-2.91826,87.27376,113.57234,0,126.3806,-10.88752
MF,1944779.674,612,7,8,4.16561,93.40179,-3.81295,107.63697,246.70831,0,235.88582,-10.04778
ML,1944802.683,612,7,31,4.38099,118.58155,1.30716,129.72583,244.16645,0,241.14544,-10.81038
EF,1944840.29,612,9,6,18.962,185.07924,-0.73412,166.35687,86.83547,0,102.71016,-10.0827
EL,1944870.265,612,10,6,18.34839,216.9221,-2.93568,196.12328,70.36941,0,88.75047,-10.32742
MF,1944887.724,612,10,24,5.38206,202.4003,1.45167,213.68344,278.70468,0,278.23365,-11.36531
ML,1944922.747,612,11,28,5.92507,238.04991,-0.05833,249.26638,293.49248,0,289.47918,-10.48265
EF,1944960.253,613,1,4,18.08051,299.40195,-1.69453,287.50088,63.91721,0,69.94695,-10.41678
EL,1944983.268,613,1,27,18.44328,321.5434,3.14437,310.79473,76.57499,0,76.00944,-11.17985
MF,1944994.752,613,2,8,6.05626,310.84558,3.32146,322.33084,286.96276,0,280.53789,-10.09677
ML,1945035.72,613,3,21,5.28519,342.1313,-2.43521,2.88207,280.90319,0,262.47723,-10.01167
EF,1945066.304,613,4,20,19.29571,42.72733,1.2518,32.55161,109.95119,0,111.3846,-10.15198
EL,1945105.328,613,5,29,19.86131,84.00641,-1.87919,69.89292,115.50321,0,124.52317,-11.05916
MF,1945128.667,613,6,22,3.99892,75.25616,-3.99011,92.12336,247.82551,0,233.96287,-10.48554
ML,1945151.675,613,7,15,4.20441,102.63478,0.87128,114.10421,241.74491,0,236.87632,-10.43343
EF,1945182.31,613,8,14,19.44113,160.29282,0.46647,143.64753,99.59622,0,112.93113,-10.06463
EL,1945217.28,613,9,18,18.7292,200.63489,-3.3832,177.95909,76.81797,0,97.35673,-10.38572
MF,1945236.718,613,10,8,5.23813,186.63537,0.58521,197.33437,272.4754,0,271.59075,-10.67866
ML,1945268.737,613,11,9,5.69385,219.43288,0.61624,229.6634,286.62097,0,284.77061,-10.0822
EF,1945309.247,613,12,19,17.92508,284.20023,-1.97524,270.95838,60.60424,0,68.7435,-10.66295
EL,1945332.258,614,1,11,18.19098,304.78311,2.65547,294.36726,70.44368,0,71.35392,-10.70722
MF,1945342.758,614,1,22,6.19153,293.85005,3.60396,304.99789,291.11837,0,286.08928,-10.58752
ML,1945384.734,614,3,5,5.62452,327.08562,-2.26824,346.93819,287.26423,0,269.95675,-10.13218
EF,1945416.299,614,4,5,19.16554,28.55347,0.9832,17.819,104.0213,0,105.11175,-10.72422
EL,1945452.315,614,5,11,19.55198,63.67719,-0.62171,52.47051,114.09581,0,119.02984,-10.09352
MF,1945476.667,614,6,5,3.99875,56.60705,-4.06075,75.69444,251.68163,0,235.07908,-10.37273
ML,1945499.668,614,6,28,4.03451,84.6305,0.16922,97.61279,241.99209,0,234.25933,-10.46132
EF,1945526.324,614,7,24,19.77246,137.50987,1.31757,123.13481,109.93768,0,120.37091,-10.03025
EL,1945565.296,614,9,1,19.10987,184.42469,-3.58983,160.96922,84.07909,0,105.48899,-10.44361
MF,1945585.712,614,9,22,5.08549,170.72351,-0.34005,181.12516,266.03427,0,264.24402,-10.25368
ML,1945613.725,614,10,20,5.40417,198.8724,1.33318,209.16303,277.27137,0,276.95903,-10.37105
EF,1945657.241,614,12,2,17.79304,267.69441,-2.19188,253.35733,59.42043,0,69.72735,-10.25485
EL,1945681.249,614,12,26,17.96492,288.40326,1.97453,277.84395,65.96215,0,68.83543,-10.35315
MF,1945690.762,615,1,5,6.27794,277.64734,3.59358,287.5253,293.34363,0,290.26116,-10.04767
ML,1945733.746,615,2,17,5.91345,312.32987,-2.04913,330.83561,292.60808,0,277.00903,-10.28673
EF,1945765.29,615,3,20,18.9559,12.29826,0.48234,1.98946,96.24628,0,97.259,-10.27068
EL,1945797.307,615,4,21,19.35882,43.94625,1.22721,33.05014,110.3642,0,112.09017,-10.82911
MF,1945823.673,615,5,18,4.14604,37.22413,-3.85096,58.31408,257.83083,0,238.95844,-10.32796
ML,1945847.667,615,6,11,4.01388,66.6435,-0.58674,81.18405,245.22303,0,234.68404,-10.09196
EF,1945873.332,615,7,6,19.96007,119.04821,1.70763,105.65967,116.18594,0,124.77895,-10.44494
EL,1945914.31,615,8,16,19.4352,168.15325,-3.7419,145.12583,91.4926,0,112.5062,-10.33301
MF,1945934.705,615,9,6,4.90863,154.55194,-1.25477,165.0712,259.75903,0,256.64973,-10.13138
ML,1945959.715,615,10,1,5.15249,179.31811,1.76993,189.85292,267.78417,0,268.1274,-10.67535
EF,1946005.242,615,11,15,17.8037,251.57326,-2.26704,235.78689,60.89064,0,73.36047,-10.01567
EL,1946029.245,615,12,9,17.88845,272.98726,0.82217,260.25911,63.10209,0,69.4171,-11.1037
MF,1946039.758,615,12,20,6.18048,261.06871,3.32332,270.9804,293.57143,0,291.49705,-10.24298
ML,1946082.755,616,2,1,6.13123,297.84045,-1.79352,314.58071,296.58766,0,283.22151,-10.32729
EF,1946115.286,616,3,4,18.85437,358.08555,0.13415,347.0032,89.24703,0,90.6015,-11.00111
EL,1946143.296,616,4,1,19.10413,24.58155,2.55843,14.43579,104.03444,0,103.31954,-10.43591
MF,1946167.687,616,4,26,4.48748,16.33909,-2.99819,37.99364,265.66617,0,246.26042,-10.24431
ML,1946193.671,616,5,22,4.10615,45.14398,-1.63865,62.85241,252.46403,0,237.81996,-10.19895
EF,1946220.331,616,6,17,19.93229,99.95518,1.8819,88.2505,119.75771,0,125.80231,-10.21483
EL,1946263.321,616,7,30,19.7098,151.24611,-3.8082,129.41093,98.8409,0,118.55607,-10.30099
MF,1946283.696,616,8,20,4.6957,138.00518,-2.09364,149.15877,254.09316,0,249.26717,-10.2806
ML,1946307.708,616,9,13,4.98701,162.60744,1.87876,172.71775,259.91675,0,260.1975,-10.27781
EF,1946353.249,616,10,28,17.96539,235.7611,-2.22115,218.29514,64.62764,0,79.17788,-10.01499
EL,1946378.241,616,11,22,17.78601,257.05516,-0.07744,243.6893,62.74265,0,71.46362,-10.16849
MF,1946389.746,616,12,4,5.89814,243.94758,2.98336,255.41921,291.37767,0,289.70445,-11.73111
ML,1946431.761,617,1,15,6.26652,283.58259,-1.51331,298.19555,298.91281,0,288.16135,-10.06877
EF,1946464.278,617,2,16,18.66737,341.97457,-0.41091,330.88554,81.22033,0,83.36731,-10.88942
EL,1946489.289,617,3,13,18.94372,6.24483,3.38298,355.6359,96.5512,0,94.65529,-10.96871
MF,1946508.709,617,4,2,5.00743,355.75231,-0.76959,14.60333,272.81345,0,256.8093,-10.12341
ML,1946539.682,617,5,3,4.36576,24.11789,-2.36153,44.47418,261.54096,0,243.70261,-10.24361
EF,1946569.328,617,6,1,19.86049,84.32439,1.87346,72.77876,120.06076,0,124.75991,-10.72101
EL,1946612.328,617,7,14,19.88032,133.48178,-3.7692,113.80444,105.58851,0,122.94271,-10.14123
MF,1946632.686,617,8,4,4.45204,121.03627,-2.8041,133.38463,249.60558,0,242.63394,-10.59125
ML,1946655.699,617,8,27,4.76994,145.48517,1.80759,155.75291,252.59706,0,252.1226,-10.41327
EF,1946700.261,617,10,10,18.2557,218.76908,-1.98567,199.91763,70.71453,0,86.86656,-10.04905
EL,1946725.247,617,11,4,17.9352,241.95756,-1.47801,225.13749,63.83631,0,77.04233,-10.61336
MF,1946738.739,617,11,18,5.73986,228.03761,2.42513,238.85253,287.61809,0,286.86193,-11.05482
ML,1946778.759,617,12,28,6.21386,266.39839,-1.02789,279.65961,299.12057,0,290.92783,-10.51345
EF,1946812.266,618,1,30,18.39138,324.18307,-1.06995,313.60126,72.89742,0,76.30334,-10.08098
EL,1946836.283,618,2,23,18.78177,348.59892,3.56461,337.60818,88.52135,0,86.55953,-11.38194
MF,1946851.729,618,3,11,5.49333,337.58648,1.48284,352.87931,278.6746,0,267.12846,-10.2039
ML,1946887.696,618,4,16,4.7093,6.71258,-2.5379,27.90872,269.58414,0,250.68787,-10.10385
EF,1946918.32,618,5,16,19.6816,68.43846,1.74098,57.28305,117.90439,0,121.13803,-10.82147
EL,1946960.332,618,6,27,19.97578,114.86793,-3.37866,97.3213,111.16834,0,125.73945,-10.43975
MF,1946981.675,618,7,19,4.20606,103.65044,-3.3476,117.73392,246.93014,0,237.37539,-10.91513
ML,1947004.691,618,8,11,4.5903,129.89306,1.60135,139.92965,247.09542,0,245.56696,-10.04784
EF,1947045.278,618,9,20,18.67095,199.12879,-1.38731,179.72854,79.66546,0,96.35077,-10.13645
EL,1947072.257,618,10,17,18.16927,226.24143,-2.51847,206.70376,67.35139,0,84.13374,-10.45557
MF,1947087.733,618,11,2,5.58628,212.27645,1.7003,222.34384,282.60569,0,282.21162,-10.20098
ML,1947125.753,618,12,10,6.07937,249.38456,-0.49021,261.05456,296.58825,0,291.09578,-10.32405
