Jupiter,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long M,lat M,Long Sun,azm M,alt  M,azm S,alt Sun
MF,1452480.701,-736,9,4,4.83389,145.01325,1.1643,153.74147,252.65753,-0.5667,251.87531,-9.33716
AR,1452656.264,-735,2,26,18.32944,158.16008,1.77487,330.82341,257.61428,-0.5667,80.58347,-6.37427
CS,1452675.744,-735,3,18,5.86472,155.69302,1.77414,349.86464,103.48261,-0.5667,270.94386,-6.30961
EL,1452851.289,-735,9,9,18.93972,169.74735,1.2205,159.04033,96.47144,-0.5667,104.59233,-7.67942
MF,1452876.716,-735,10,5,5.18806,175.32491,1.21344,184.4964,266.15341,-0.5667,266.13752,-9.81742
AR,1453052.278,-734,3,29,18.67972,188.677,1.63149,0.81259,271.98616,-0.5667,94.6601,-7.00806
CS,1453072.714,-734,4,19,5.14722,186.1112,1.60569,20.47265,89.18597,-0.5667,256.48785,-6.37205
EL,1453247.262,-734,10,10,18.29056,200.48105,0.951,189.84824,81.88052,-0.5667,89.9568,-7.57639
MF,1453271.734,-734,11,4,5.60944,205.97066,0.92342,214.69034,280.55951,-0.5667,279.93857,-9.31295
AR,1453450.291,-733,5,1,18.98667,220.13206,1.0135,32.26495,286.20125,-0.5667,109.04265,-6.841
CS,1453468.691,-733,5,20,4.58083,217.81252,0.97282,49.79119,74.63697,-0.5667,244.6704,-6.17437
EL,1453644.241,-733,11,11,17.78972,232.47734,0.38881,222.09685,68.85161,-0.5667,76.33987,-7.7919
MF,1453669.751,-733,12,7,6.02806,238.36513,0.34542,248.14899,292.89779,-0.5667,289.81047,-9.86243
AR,1453850.306,-732,6,4,19.34278,253.1944,0.038,65.36796,296.40914,-0.5667,119.96467,-6.40906
CS,1453866.678,-732,6,21,4.27139,251.1012,-0.00589,80.97352,63.87598,-0.5667,237.25217,-6.76656
EL,1454044.235,-732,12,15,17.63917,266.53941,-0.32547,257.57382,61.91089,-0.5667,67.45373,-7.63497
MF,1454070.765,-731,1,11,6.35167,272.82337,-0.3729,284.49848,298.16521,-0.5667,291.00383,-9.82383
AR,1454251.316,-731,7,10,19.57694,288.16652,-1.00695,99.55006,297.44277,-0.5667,122.48706,-6.49767
CS,1454265.689,-731,7,25,4.54333,286.29224,-1.04052,113.40079,62.22152,-0.5667,239.8958,-6.23177
EL,1454445.25,-730,1,20,18.00722,302.12112,-0.94624,293.80429,65.72862,-0.5667,69.50493,-8.04327
MF,1454475.755,-730,2,20,6.10889,309.43615,-0.9847,324.202,292.12321,-0.5667,280.26846,-9.50083
AR,1454653.303,-730,8,16,19.27972,324.46435,-1.70813,135.17118,287.45144,-0.5667,113.77983,-6.45917
CS,1454667.709,-730,8,31,5.01167,322.54458,-1.72238,149.34257,71.76835,-0.5667,251.91322,-6.44361
EL,1454848.268,-729,2,27,18.44167,338.81171,-1.21452,331.372,79.21575,-0.5667,81.61071,-7.71636
MF,1454881.721,-729,4,2,5.29722,346.77664,-1.22278,3.9406,277.16346,-0.5667,262.33584,-9.41607
AR,1455055.273,-729,9,22,18.56056,0.89167,-1.742,171.54148,271.10003,-0.5667,97.79426,-6.19951
CS,1455069.727,-729,10,7,5.44833,358.93681,-1.73022,186.06667,87.99072,-0.5667,268.77956,-6.72669
EL,1455250.284,-728,4,4,18.82667,14.90556,-1.0132,7.14204,96.22124,-0.5667,98.36458,-8.09873
MF,1455283.687,-728,5,8,4.49306,22.68645,-0.98289,39.12327,260.24066,-0.5667,246.28778,-9.41541
AR,1455455.245,-728,10,26,17.88694,36.31263,-1.12113,206.60974,254.67524,-0.5667,81.63008,-6.30358
CS,1455469.747,-728,11,10,5.92333,34.34784,-1.09069,221.38077,104.57629,-0.5667,284.14278,-6.53672
EL,1455652.299,-727,5,11,19.16889,49.83848,-0.44871,42.32841,110.97852,-0.5667,113.65613,-7.60071
MF,1455681.669,-727,6,10,4.04444,56.48961,-0.4009,70.28315,246.93893,-0.5667,236.44946,-9.59372
AR,1455853.232,-727,11,28,17.57389,69.97856,-0.14967,240.00739,243.49402,-0.5667,70.19864,-6.82868
CS,1455868.766,-727,12,14,6.39111,67.89717,-0.10989,255.86277,116.15983,-0.5667,292.90274,-6.70646
EL,1456051.315,-726,6,14,19.55417,82.66932,0.24063,74.48789,118.56881,-0.5667,122.67762,-7.65327
MF,1456077.669,-726,7,11,4.065,88.48919,0.28552,99.69517,241.13551,-0.5667,234.78146,-9.8242
AR,1456251.234,-726,12,31,17.62472,101.69767,0.81695,273.38117,241.1195,-0.5667,65.96959,-6.24426
CS,1456266.778,-725,1,16,6.66028,99.65198,0.85047,289.09593,119.12552,-0.5667,292.47755,-6.20591
EL,1456448.319,-725,7,16,19.665,113.87507,0.83311,104.89021,116.91838,-0.5667,122.67137,-7.53272
MF,1456472.686,-725,8,10,4.45361,119.17591,0.86356,128.50187,244.29028,-0.5667,241.57611,-9.53433
AR,1456647.251,-724,1,31,18.02694,132.3501,1.51016,304.38329,247.50672,-0.5667,71.25536,-6.62644
CS,1456665.765,-724,2,19,6.36361,129.96865,1.53053,322.78313,113.31881,-0.5667,282.54772,-6.5725
EL,1456843.309,-724,8,14,19.40917,143.98452,1.17939,133.75644,107.77223,-0.5667,115.20296,-7.71759
MF,1456868.702,-724,9,9,4.85528,149.4997,1.19176,158.7944,254.48259,-0.5667,253.79626,-9.91192
AR,1457043.267,-723,3,2,18.40389,162.5413,1.78356,334.84894,259.58927,-0.5667,82.53374,-6.76144
CS,1457063.739,-723,3,23,5.72972,159.95572,1.77876,354.81333,101.58097,-0.5667,268.43,-6.61696
EL,1457238.286,-723,9,13,18.86306,174.04887,1.2029,163.11613,94.43556,-0.5667,102.7675,-7.77738
MF,1457263.719,-723,10,9,5.25333,179.64235,1.19245,188.632,268.21166,-0.5667,268.21733,-9.63445
AR,1457440.279,-722,4,3,18.68472,193.06131,1.57176,5.73679,274.08149,-0.5667,96.66779,-6.46485
CS,1457459.712,-722,4,23,5.07778,190.62034,1.54407,24.39299,87.01693,-0.5667,254.86849,-6.13843
EL,1457634.259,-722,10,14,18.22556,204.90733,0.88785,193.98069,79.86416,-0.5667,88.15262,-7.77273
MF,1457659.735,-722,11,9,5.64167,210.6447,0.85659,219.8789,282.61042,-0.5667,281.66397,-9.79228
AR,1457838.293,-721,5,6,19.02083,224.76671,0.89262,37.12969,288.01994,-0.5667,110.87568,-6.57429
CS,1457856.687,-721,5,25,4.47722,222.44481,0.84963,54.64522,72.76333,-0.5667,242.81262,-6.57089
EL,1458032.239,-721,11,16,17.72667,237.32442,0.29215,227.28716,67.32905,-0.5667,74.45508,-7.66447
MF,1458057.753,-721,12,12,6.0825,243.23892,0.24764,253.34147,294.22916,-0.5667,290.59521,-10.00381
AR,1458238.308,-720,6,9,19.39611,258.13643,-0.11395,70.23064,297.23077,-0.5667,120.96639,-6.40561
CS,1458253.68,-720,6,25,4.3275,256.16585,-0.15524,84.88946,62.95184,-0.5667,237.43599,-6.20159
EL,1458432.236,-720,12,20,17.66722,271.59233,-0.42488,262.74998,61.75379,-0.5667,67.03426,-7.68453
MF,1458458.766,-719,1,16,6.38139,277.894,-0.47127,289.6246,298.02389,-0.5667,290.40133,-9.52736
AR,1458639.316,-719,7,15,19.5825,293.36604,-1.13531,104.44439,296.61372,-0.5667,122.01491,-6.63203
CS,1458653.692,-719,7,30,4.61389,291.48462,-1.16711,118.33659,62.96926,-0.5667,241.14451,-6.14054
EL,1458834.252,-718,1,26,18.04056,307.54001,-1.0103,299.91401,67.25064,-0.5667,70.58622,-7.50307
MF,1458864.75,-718,2,26,6.00694,314.85053,-1.04568,330.20113,290.35088,-0.5667,277.79688,-9.54797
AR,1459041.3,-718,8,21,19.20806,329.73148,-1.75495,140.15846,285.32794,-0.5667,111.95584,-6.5707
CS,1459055.712,-718,9,5,5.09556,327.80707,-1.76604,154.37543,73.85403,-0.5667,254.26441,-6.22158
EL,1459236.271,-717,3,4,18.50972,343.96527,-1.2135,336.36404,81.5534,-0.5667,83.87626,-7.90726
MF,1459270.714,-717,4,8,5.13917,352.1391,-1.21655,9.80163,274.65769,-0.5667,259.3776,-9.63698
AR,1459443.269,-717,9,27,18.45167,5.99992,-1.68887,176.63221,268.64054,-0.5667,95.36484,-6.18058
CS,1459457.73,-717,10,12,5.50889,4.04293,-1.67383,191.19834,90.45661,-0.5667,271.17583,-6.74576
EL,1459639.285,-716,4,10,18.83306,20.13138,-0.95029,12.99359,98.65721,-0.5667,100.7376,-7.46198
MF,1459671.683,-716,5,13,4.38889,27.64359,-0.917,43.96104,258.01659,-0.5667,244.29126,-9.54186
AR,1459843.241,-716,10,31,17.78917,41.11989,-0.99768,211.76522,252.69655,-0.5667,79.34571,-6.0995
CS,1459857.749,-716,11,15,5.97,39.15509,-0.9653,226.56162,106.59945,-0.5667,285.78148,-6.8574
EL,1460040.301,-715,5,16,19.2175,54.61431,-0.35508,47.17978,112.57004,-0.5667,115.36032,-7.4703
MF,1460068.668,-715,6,14,4.035,61.01322,-0.30756,74.1829,245.62297,-0.5667,235.86882,-9.47258
AR,1460241.23,-715,12,3,17.52361,74.48116,-0.00835,245.187,242.59868,-0.5667,68.74316,-6.41702
CS,1460255.77,-715,12,18,6.49139,72.5361,0.02881,260.01491,117.15308,-0.5667,293.72956,-6.08561
EL,1460438.317,-714,6,18,19.61667,87.03542,0.33105,78.38189,118.8892,-0.5667,123.43472,-7.94731
MF,1460464.671,-714,7,15,4.11028,92.84013,0.37495,103.62147,241.05382,-0.5667,235.32772,-9.72766
AR,1460638.237,-713,1,4,17.695,106.11748,0.93146,277.51793,241.55087,-0.5667,66.39444,-6.6061
CS,1460654.776,-713,1,21,6.62528,103.94784,0.96543,294.20852,118.79257,-0.5667,291.31211,-6.53755
EL,1460835.319,-713,7,20,19.66139,118.13609,0.89725,108.83127,116.0121,-0.5667,122.12647,-7.65419
MF,1460859.689,-713,8,14,4.525,123.43437,0.92532,132.49202,245.36886,-0.5667,243.08934,-9.38392
AR,1461034.254,-712,2,4,18.10639,136.68878,1.57426,308.45819,248.97569,-0.5667,72.66231,-6.96156
CS,1461052.764,-712,2,23,6.33444,134.31234,1.59224,326.81056,111.90343,-0.5667,281.21593,-6.13244
EL,1461230.306,-712,8,18,19.35194,148.23107,1.20227,137.75774,106.06242,-0.5667,113.76189,-7.79394
MF,1461255.705,-712,9,13,4.92278,153.75615,1.21138,162.86301,256.28415,-0.5667,255.81599,-9.74128
AR,1461431.267,-711,3,7,18.4025,166.80475,1.78327,339.83497,261.55304,-0.5667,84.3199,-6.07506
CS,1461450.736,-711,3,27,5.66278,164.34722,1.77499,358.77274,99.57386,-0.5667,266.74448,-6.30342
EL,1461626.28,-711,9,18,18.73028,178.58534,1.17718,168.18197,92.27061,-0.5667,100.1784,-7.45509
MF,1461650.722,-711,10,13,5.31972,183.97908,1.16432,192.75713,270.28528,-0.5667,270.28575,-9.42103
AR,1461827.282,-710,4,7,18.76917,197.61689,1.50216,9.68479,276.23638,-0.5667,98.91146,-7.05155
CS,1461847.706,-710,4,28,4.94028,195.05419,1.46992,29.26358,84.89387,-0.5667,252.4664,-6.51826
EL,1462022.255,-710,10,19,18.11111,209.59048,0.81711,199.12773,77.78463,-0.5667,85.65778,-7.53303
MF,1462046.739,-710,11,13,5.72583,215.12767,0.78473,224.04998,284.5172,-0.5667,283.38396,-9.45189
AR,1462226.294,-709,5,11,19.05944,229.44246,0.76453,41.99489,289.75348,-0.5667,112.63412,-6.34566
CS,1462243.686,-709,5,29,4.455,227.24291,0.7225,58.54443,70.92962,-0.5667,241.88444,-6.26884
EL,1462420.236,-709,11,21,17.67444,242.19031,0.19305,232.47839,65.95233,-0.5667,72.7264,-7.54936
MF,1462444.758,-709,12,16,6.18444,247.89571,0.14939,257.51019,295.348,-0.5667,291.49658,-9.38533
AR,1462626.31,-708,6,14,19.44417,263.0773,-0.26541,75.09076,297.84443,-0.5667,121.76819,-6.39877
CS,1462641.68,-708,6,30,4.32083,261.10167,-0.30648,89.76973,62.251,-0.5667,237.12103,-6.43428
EL,1462820.238,-708,12,25,17.70389,276.62901,-0.52096,267.92734,61.82888,-0.5667,66.83361,-7.71545
MF,1462847.765,-707,1,22,6.34944,283.17871,-0.56782,295.75128,297.62689,-0.5667,289.03907,-9.80807
AR,1463027.315,-707,7,20,19.57167,298.50187,-1.2539,109.36768,295.57599,-0.5667,121.26738,-6.69531
CS,1463041.695,-707,8,4,4.68444,296.6159,-1.28365,123.29378,63.93197,-0.5667,242.54629,-6.09069
EL,1463222.255,-706,1,31,18.11639,312.66826,-1.06518,305.01099,68.86625,-0.5667,72.03149,-7.62409
MF,1463253.745,-706,3,4,5.89111,320.21076,-1.0978,336.18318,288.43405,-0.5667,275.17552,-9.63715
AR,1463429.297,-706,8,26,19.12417,334.91119,-1.78854,145.1729,283.1347,-0.5667,109.96096,-6.61632
CS,1463443.715,-706,9,10,5.17056,332.98203,-1.79624,159.43774,76.01667,-0.5667,256.62151,-6.10597
EL,1463624.274,-705,3,9,18.57194,349.06737,-1.204,341.35598,83.92127,-0.5667,86.18019,-8.03929
MF,1463658.71,-705,4,13,5.03167,357.21829,-1.20105,14.69997,272.25308,-0.5667,257.11711,-9.52015
AR,1463831.264,-705,10,2,18.34,11.0396,-1.62445,181.74354,266.22095,-0.5667,92.89501,-6.11495
CS,1463845.732,-705,10,17,5.56389,9.07867,-1.60622,196.35541,92.8871,-0.5667,273.48592,-6.86028
EL,1464027.287,-704,4,15,18.88667,25.09605,-0.88272,17.89721,100.92145,-0.5667,103.05742,-7.49954
MF,1464059.679,-704,5,18,4.28917,32.5783,-0.84552,48.81978,255.87428,-0.5667,242.36376,-9.72186
AR,1464230.24,-704,11,4,17.77056,46.03893,-0.87137,215.93673,250.78811,-0.5667,77.97227,-6.60301
CS,1464244.754,-704,11,19,6.09306,44.07731,-0.83819,230.74174,108.55912,-0.5667,287.60968,-6.08278
EL,1464427.305,-703,5,20,19.31417,59.17152,-0.26121,51.08305,113.9522,-0.5667,117.11833,-8.01903
MF,1464455.668,-703,6,18,4.03583,65.54935,-0.21254,78.08863,244.4552,-0.5667,235.44819,-9.33701
AR,1464629.229,-703,12,8,17.48583,79.01731,0.13339,250.3767,241.87966,-0.5667,67.49698,-6.00821
CS,1464643.771,-703,12,23,6.51472,77.07416,0.17023,265.19904,117.94993,-0.5667,293.8445,-6.45139
EL,1464826.318,-702,6,23,19.62556,91.66159,0.42189,83.25332,119.02143,-0.5667,123.61357,-7.63231
MF,1464851.674,-702,7,19,4.16667,97.23579,0.46301,107.57443,241.16125,-0.5667,236.06754,-9.58954
AR,1465026.238,-701,1,9,17.70028,110.47817,1.04505,282.66283,242.15261,-0.5667,66.50404,-6.01309
CS,1465042.774,-701,1,26,6.58583,108.31623,1.07632,299.30669,118.26861,-0.5667,290.00019,-6.7724
EL,1465222.319,-701,7,24,19.65167,122.45326,0.95765,112.78154,114.94008,-0.5667,121.45123,-7.80122
MF,1465247.69,-701,8,19,4.55389,127.96699,0.98454,137.47668,246.67008,-0.5667,244.58135,-9.89825
AR,1465422.255,-700,2,9,18.11611,140.98337,1.63295,313.52125,250.53759,-0.5667,73.91059,-6.28893
CS,1465440.76,-700,2,28,6.22944,138.6143,1.64656,331.81715,110.38486,-0.5667,279.00426,-6.35793
EL,1465618.302,-700,8,23,19.23639,152.74858,1.21923,142.74899,104.15867,-0.5667,111.53505,-7.45035
MF,1465642.708,-700,9,17,4.99278,158.06592,1.22517,166.93481,258.17311,-0.5667,257.89788,-9.51495
AR,1465818.27,-699,3,11,18.48028,171.26171,1.77289,343.82898,263.64443,-0.5667,86.41542,-6.55534
CS,1465838.73,-699,4,1,5.52444,168.68633,1.7604,3.68226,97.54608,-0.5667,264.229,-6.59474
EL,1466013.277,-699,9,22,18.65417,182.93632,1.14634,172.25912,90.18654,-0.5667,98.33056,-7.59501
MF,1466038.722,-699,10,18,5.34,188.56469,1.13004,197.90174,272.47052,-0.5667,272.32691,-9.97019
AR,1466215.283,-698,4,12,18.78111,202.06705,1.42385,14.57409,278.30836,-0.5667,100.92597,-6.59824
CS,1466234.703,-698,5,2,4.87694,199.62799,1.39049,33.16189,82.73984,-0.5667,250.96339,-6.28099
EL,1466409.252,-698,10,23,18.05583,214.03885,0.74409,203.26225,75.87621,-0.5667,83.95661,-7.76541
MF,1466434.74,-698,11,18,5.7625,219.8184,0.70818,229.23139,286.4209,-0.5667,284.88503,-9.8816
AR,1466614.296,-697,5,16,19.09528,234.06843,0.63325,46.83736,291.34313,-0.5667,114.23931,-6.09126
CS,1466631.682,-697,6,3,4.36639,231.86774,0.58971,63.38088,69.2763,-0.5667,240.29853,-6.68821
EL,1466807.237,-697,11,25,17.68111,246.76522,0.09685,236.63928,64.81906,-0.5667,71.76518,-7.9579
MF,1466832.76,-697,12,21,6.23083,252.71764,0.05089,262.68289,296.31402,-0.5667,291.88266,-9.50334
AR,1467014.312,-696,6,19,19.47611,267.89467,-0.41131,79.94648,298.22188,-0.5667,122.26895,-6.29067
CS,1467029.68,-696,7,5,4.3175,265.91573,-0.45177,94.64239,61.78629,-0.5667,236.98434,-6.74061
EL,1467208.239,-696,12,30,17.74139,281.56037,-0.61042,273.08369,62.13756,-0.5667,66.82684,-7.66433
MF,1467235.764,-695,1,27,6.3475,288.11765,-0.65561,300.84295,297.02505,-0.5667,287.96151,-9.56792
AR,1467415.314,-695,7,25,19.53778,303.46642,-1.35997,114.27737,294.37187,-0.5667,120.22744,-6.65319
CS,1467429.698,-695,8,9,4.745,301.57498,-1.3873,128.24356,65.06875,-0.5667,244.02743,-6.16423
EL,1467610.258,-694,2,5,18.18139,317.66924,-1.11059,310.08396,70.59574,-0.5667,73.5752,-7.63368
MF,1467641.742,-694,3,9,5.81222,325.20584,-1.13876,341.15881,286.51702,-0.5667,273.10803,-9.38015
AR,1467817.293,-694,8,31,19.02556,339.90434,-1.80802,150.18058,280.93568,-0.5667,107.80296,-6.5621
CS,1467831.718,-694,9,15,5.22833,337.96896,-1.81219,164.49848,78.19152,-0.5667,258.9141,-6.17007
EL,1468012.276,-693,3,14,18.62361,354.04683,-1.1858,346.32504,86.27041,-0.5667,88.46951,-8.06483
MF,1468046.705,-693,4,18,4.91778,2.17803,-1.17735,19.58158,269.88972,-0.5667,254.83343,-9.49731
AR,1468218.262,-693,10,6,18.29444,16.05507,-1.55177,185.85831,263.83558,-0.5667,91.25163,-6.61553
CS,1468233.734,-693,10,22,5.60778,13.96064,-1.52984,201.50684,95.22975,-0.5667,275.65267,-7.12056
EL,1468415.289,-692,4,20,18.93472,29.96984,-0.81099,22.77767,103.08436,-0.5667,105.27999,-7.46527
MF,1468446.677,-692,5,22,4.24528,37.2027,-0.77112,52.7144,253.93771,-0.5667,241.18331,-9.51747
AR,1468618.237,-692,11,9,17.68222,50.73434,-0.74042,221.10891,249.07072,-0.5667,75.83718,-6.33101
CS,1468632.756,-692,11,24,6.13444,48.77155,-0.70556,235.93502,110.33034,-0.5667,288.91504,-6.4913
EL,1468815.307,-691,5,25,19.35917,63.90783,-0.16545,55.94208,115.23839,-0.5667,118.53062,-7.82717
MF,1468843.666,-691,6,23,3.99194,70.26677,-0.11621,82.95913,243.40585,-0.5667,234.61152,-9.76266
AR,1469016.23,-691,12,12,17.52972,83.64172,0.2695,254.54724,241.3373,-0.5667,67.12551,-6.46247
CS,1469031.772,-691,12,28,6.53111,81.57313,0.30851,270.36285,118.56712,-0.5667,293.74234,-6.79374
EL,1469213.32,-690,6,27,19.675,96.04972,0.50761,87.17232,118.97005,-0.5667,124.02104,-7.89647
MF,1469238.676,-690,7,23,4.22833,101.61452,0.54723,111.52985,241.44117,-0.5667,236.9522,-9.43538
AR,1469413.241,-689,1,13,17.78389,114.94915,1.14873,286.79544,242.94311,-0.5667,67.29681,-6.42703
CS,1469429.775,-689,1,30,6.60944,112.79072,1.17842,303.41031,117.55574,-0.5667,289.27219,-6.19918
EL,1469610.316,-689,7,29,19.58,126.97434,1.01258,117.71833,113.67415,-0.5667,119.9919,-7.42368
MF,1469634.693,-689,8,23,4.63028,132.27101,1.03606,141.50527,248.02585,-0.5667,246.33509,-9.70487
AR,1469809.258,-688,2,13,18.19778,145.37564,1.67984,317.59269,252.23273,-0.5667,75.56498,-6.66663
CS,1469828.755,-688,3,4,6.11639,142.88942,1.69044,336.81261,108.77906,-0.5667,276.70247,-6.60337
EL,1470005.299,-688,8,27,19.17083,157.02797,1.22927,146.78377,102.29373,-0.5667,109.92175,-7.53918
MF,1470029.711,-688,9,21,5.05944,162.3525,1.23201,171.03326,260.10128,-0.5667,259.97496,-9.33288
AR,1470205.273,-687,3,15,18.55361,175.67387,1.75259,347.82769,265.74058,-0.5667,88.5136,-6.98052
CS,1470225.727,-687,4,5,5.45278,173.09948,1.73757,7.63742,95.45497,-0.5667,262.51625,-6.32699
EL,1470400.274,-687,9,26,18.57722,187.26196,1.10897,176.36278,88.11583,-0.5667,96.44604,-7.71287
MF,1470425.725,-687,10,22,5.40722,192.90595,1.08942,202.05568,274.52779,-0.5667,274.31208,-9.77801
AR,1470603.283,-686,4,17,18.79167,206.48598,1.33702,19.47409,280.32546,-0.5667,102.87644,-6.10116
CS,1470621.701,-686,5,6,4.81528,204.17041,1.30282,37.07583,80.63848,-0.5667,249.48533,-6.08578
EL,1470797.248,-686,10,28,17.95139,218.70927,0.66476,208.4299,73.95445,-0.5667,81.58093,-7.51659
MF,1470821.744,-686,11,22,5.84833,224.28558,0.62831,233.41242,288.1456,-0.5667,286.37601,-9.54389
AR,1471001.3,-685,5,20,19.20889,238.84457,0.4988,50.74819,292.83757,-0.5667,116.13383,-6.84822
CS,1471018.682,-685,6,7,4.36056,236.63943,0.45466,67.28761,67.71203,-0.5667,239.63072,-6.39969
EL,1471195.235,-685,11,30,17.64972,251.61732,-0.00322,241.837,63.80376,-0.5667,70.36317,-7.84122
MF,1471220.762,-685,12,26,6.27722,257.59187,-0.04948,267.8596,297.08771,-0.5667,292.07476,-9.54147
AR,1471402.313,-684,6,24,19.50861,272.82528,-0.55818,84.81605,298.37685,-0.5667,122.60388,-6.26374
CS,1471416.684,-684,7,9,4.40778,270.96849,-0.59556,98.57576,61.54493,-0.5667,237.7756,-6.07138
EL,1471596.241,-683,1,4,17.79417,286.5967,-0.69834,278.23867,62.68989,-0.5667,67.11696,-7.69898
MF,1471624.762,-683,2,2,6.29028,293.40407,-0.74326,306.92745,296.13567,-0.5667,286.14458,-9.76626
AR,1471804.31,-683,7,31,19.43056,308.49465,-1.46223,120.17709,292.96498,-0.5667,118.26843,-6.0115
CS,1471817.701,-683,8,14,4.82278,306.72526,-1.48459,133.22232,66.45527,-0.5667,245.80427,-6.06534
EL,1471998.261,-682,2,10,18.25694,322.81682,-1.14885,315.14753,72.52294,-0.5667,75.36273,-7.78606
MF,1472030.737,-682,3,15,5.67861,330.58639,-1.17336,347.09624,284.32368,-0.5667,270.3133,-9.4852
AR,1472205.289,-682,9,5,18.93167,345.12545,-1.81471,155.21441,278.56053,-0.5667,105.62739,-6.62733
CS,1472219.721,-682,9,20,5.30222,343.18655,-1.81558,169.57462,80.54868,-0.5667,261.39074,-6.01991
EL,1472401.277,-681,3,20,18.63861,359.41259,-1.1575,352.24757,88.82792,-0.5667,90.90976,-7.52107
MF,1472434.7,-681,4,23,4.81028,7.28685,-1.14403,24.45299,267.45446,-0.5667,252.63628,-9.42599
AR,1472606.258,-681,10,11,18.18917,21.14079,-1.46372,190.97614,261.45199,-0.5667,88.83313,-6.58735
CS,1472620.739,-681,10,26,5.74417,19.177,-1.4412,205.65593,97.69482,-0.5667,278.10228,-6.05744
EL,1472803.291,-680,4,25,18.99361,34.95443,-0.73118,27.64968,105.21408,-0.5667,107.51283,-7.54093
MF,1472834.673,-680,5,27,4.15917,42.15576,-0.68814,57.55499,251.96872,-0.5667,239.50382,-9.72176
AR,1473006.234,-680,11,14,17.60889,55.53404,-0.60214,226.29035,247.45366,-0.5667,73.87462,-6.12064
CS,1473020.758,-680,11,29,6.18556,53.57469,-0.5662,241.12014,112.00915,-0.5667,290.11231,-6.75928
EL,1473203.309,-679,5,30,19.40472,68.67639,-0.06794,60.78395,116.35417,-0.5667,119.79377,-7.67591
MF,1473230.667,-679,6,27,4.01167,74.78597,-0.02016,86.8626,242.57656,-0.5667,234.53956,-9.61645
AR,1473404.23,-679,12,17,17.50806,88.12385,0.4057,259.71761,241.00174,-0.5667,66.25862,-6.01254
CS,1473418.776,-678,1,1,6.61556,86.18972,0.44118,274.50823,118.98984,-0.5667,294.04573,-6.14394
EL,1473601.319,-678,7,2,19.66222,100.60915,0.59063,92.04024,118.71313,-0.5667,123.74428,-7.53936
MF,1473626.677,-678,7,28,4.24333,106.15618,0.62887,116.45063,241.92822,-0.5667,237.65349,-9.96293
AR,1473800.244,-677,1,17,17.86139,119.3045,1.24304,290.90842,243.87909,-0.5667,68.17924,-6.75561
CS,1473817.773,-677,2,4,6.54306,117.02712,1.27181,308.47452,116.72089,-0.5667,287.60615,-6.49653
EL,1473997.314,-677,8,2,19.54667,131.17344,1.05959,121.67909,112.37264,-0.5667,118.97265,-7.49229
MF,1474021.696,-677,8,27,4.69722,136.46423,1.08035,145.52244,249.45843,-0.5667,248.09607,-9.58728
AR,1474196.261,-676,2,17,18.26472,149.59921,1.71565,321.6349,253.94682,-0.5667,77.20799,-6.90103
CS,1474215.752,-676,3,8,6.06,147.11704,1.72349,340.8107,107.10097,-0.5667,275.10746,-6.29765
EL,1474392.296,-676,8,31,19.09528,161.18144,1.23217,150.8109,100.43193,-0.5667,108.20715,-7.56499
MF,1474417.711,-676,9,26,5.06639,166.73023,1.23238,176.12148,262.11331,-0.5667,261.97185,-10.0367
AR,1474593.272,-675,3,20,18.53833,179.79295,1.72395,352.77534,267.71377,-0.5667,90.3357,-6.16782
CS,1474612.724,-675,4,9,5.37222,177.3464,1.7059,11.56822,93.42098,-0.5667,260.75867,-6.16725
EL,1474787.271,-675,9,30,18.49611,191.47882,1.0665,180.45513,86.10636,-0.5667,94.5348,-7.78325
MF,1474812.728,-675,10,26,5.46694,197.14283,1.04401,206.19924,276.51506,-0.5667,276.18933,-9.67683
AR,1474990.286,-674,4,21,18.87,210.91499,1.24593,23.39264,282.29388,-0.5667,104.96884,-6.57491
CS,1475009.695,-674,5,11,4.68,208.47533,1.20733,41.9254,78.68435,-0.5667,247.21622,-6.59955
EL,1475184.246,-674,11,1,17.90444,223.0969,0.58476,212.58552,72.22872,-0.5667,79.97601,-7.72209
MF,1475209.745,-674,11,27,5.88417,228.92814,0.54499,238.60469,289.83253,-0.5667,287.56911,-9.99335
