Almagest Venus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong(west),,,,Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,greatest elongations,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,,east,west
1364,2,20,18.89886,1364,10,8,4.43689,1364,11,25,4.11127,1364,12,15,20.91925,1365,1,4,9.51777,1365,2,24,6.49953,2219309.28745,2219539.68487,2219587.6713,2219608.37164,2219627.89657,2219678.77081,331.559,331.559,333.94612,331.559,243.51195,198.64682,196.8542,198.64682,273.7213,245.94394,245.96276,245.94394,266.34693,266.34692,267.2304,266.34692,259.67169,285.59139,287.1787,285.59139,292.15219,335.73483,338.12037,335.73483,,44.86513000000002,-43.58263999999997
1365,10,6,6.02472,1366,5,3,11.33555,1366,6,26,21.02409,1366,7,16,23.77588,1366,8,8,16.10831,1366,9,26,2.25843,2219902.75103,2220111.97231,2220166.376,2220186.49066,2220209.17118,2220257.5941,196.49764,196.49763,194.64554,196.49763,88.44621,42.71351,43.60426,42.71351,123.37018,96.33571,95.15484,96.33571,116.16143,116.16142,114.36344,116.16142,107.30301,138.51614,136.26171,138.51614,137.54813,186.24348,184.14772,186.24348,,45.732699999999994,-48.69535000000002
1367,5,7,1.39233,1367,12,22,22.31574,1368,2,7,16.00241,1368,3,1,8.48767,1368,3,20,13.64716,1368,5,14,13.33209,2220480.55801,2220710.42982,2220757.16677,2220779.85365,2220799.06863,2220854.0555,46.00458,46.00458,46.77157,46.00458,320.71255,272.57435,273.70222,272.57435,349.75652,318.63993,320.95121,318.63993,341.00092,341.00092,343.36652,341.00092,334.4122,359.93988,2.07567,359.93988,9.92383,54.13688,54.58922,54.13688,,48.13820000000004,-44.213049999999996
1368,12,11,13.69446,1369,7,15,8.41389,1369,9,7,6.16923,1369,9,26,5.20551,1369,10,18,6.40287,1369,12,3,16.57651,2221065.0706,2221280.85058,2221334.75705,2221353.7169,2221375.76679,2221422.19069,262.12081,262.12081,262.83157,262.12081,158.22373,114.80117,113.03996,114.80117,193.0044,167.93329,165.58209,167.93329,186.62078,186.62078,184.53275,186.62078,178.35872,208.35393,206.86278,208.35393,207.26104,254.11096,254.48328,254.11096,,43.42255999999999,-46.84992
1370,7,24,8.36188,1371,2,26,1.66627,1371,4,17,10.48051,1371,5,9,14.0061,1371,5,30,15.41778,1371,7,22,12.50809,2221654.84841,2221871.56943,2221921.93669,2221944.08359,2221965.14241,2222018.02117,123.42662,123.42662,121.44851,123.42662,25.36297,337.0345,339.41697,337.0345,57.06747,26.67825,28.12786,26.67825,48.50703,48.50702,49.17838,48.50702,40.65648,69.26333,69.11334,69.26333,74.32325,121.38251,119.4522,121.38251,,48.32847000000004,-47.059259999999995
1372,2,18,11.52777,1372,10,5,13.1843,1372,11,22,16.71483,1372,12,13,7.37787,1373,1,1,21.54636,1373,2,21,13.33803,2222228.98032,2222459.04935,2222507.19645,2222527.80741,2222547.39776,2222598.05575,329.31129,329.31129,331.69401,329.31129,240.82797,196.07544,194.21199,196.07544,271.16508,243.53092,243.44485,243.53092,263.84581,263.84581,264.62766,263.84581,257.13379,283.15476,284.66221,283.15476,289.44661,333.08505,335.47307,333.08505,,44.75253000000001,-43.63844
1373,10,4,1.12463,1374,5,1,7.13342,1374,6,24,14.81629,1374,7,14,19.13617,1374,8,6,10.86072,1374,9,24,0.17455,2222822.54686,2223031.79723,2223086.11735,2223106.29734,2223128.95253,2223177.50727,194.35141,194.35141,192.44274,194.35141,86.42808,40.59595,41.56496,40.59595,121.27994,94.13578,93.03257,94.13578,114.02591,114.02589,112.28606,114.02589,105.17846,136.35565,134.13204,136.35565,135.52042,184.21292,182.07715,184.21292,,45.83212999999999,-48.692499999999995
1375,5,4,12.03424,1375,12,20,16.74593,1376,2,5,8.87389,1376,2,28,0.72052,1376,3,18,5.00712,1376,5,12,4.10263,2223400.00143,2223630.19775,2223676.86975,2223699.53002,2223718.70863,2223773.67094,43.511,43.511,44.37198,43.511,318.46802,270.40062,271.44472,270.40062,347.46852,316.40219,318.68794,316.40219,338.73696,338.73695,341.11355,338.73695,332.1749,357.64007,359.81631,357.64007,7.67757,51.81286,52.35619,51.81286,,48.06740000000002,-44.13529
1376,12,9,10.42383,1377,7,12,18.67691,1377,9,4,19.60457,1377,9,23,18.5918,1377,10,15,21.36635,1377,12,1,6.98348,2223984.93433,2224200.2782,2224254.31686,2224273.27466,2224295.39026,2224341.79098,260.04151,260.0415,260.66562,260.0415,155.7482,112.29203,110.60104,112.29203,190.62556,165.55443,163.18783,165.55443,184.23992,184.23991,182.10466,184.23991,175.93123,206.03783,204.47012,206.03783,204.80878,251.77201,252.04361,251.77201,,43.45617,-46.96322999999998
1378,7,21,21.13184,1379,2,24,0.58363,1379,4,15,5.81844,1379,5,7,10.59595,1379,5,28,10.33857,1379,7,20,10.59231,2224574.38049,2224791.52432,2224841.74243,2224863.9415,2224884.93077,2224937.94135,121.02044,121.02044,119.09884,121.02044,23.42232,335.04506,337.43173,335.04506,55.01381,24.5418,26.05897,24.5418,46.42199,46.42198,47.17311,46.42198,38.61805,67.10975,67.04581,67.10975,72.39049,119.35884,117.47812,119.35884,,48.377260000000035,-46.96835
1380,2,16,4.3645,1380,10,2,21.51599,1380,11,20,5.21421,1380,12,10,17.75482,1380,12,30,9.52814,1381,2,18,20.29552,2225148.68185,2225378.3965,2225426.71726,2225447.23978,2225466.89701,2225517.34565,327.07212,327.07212,329.44677,327.07212,238.12963,193.48698,191.55634,193.48698,268.60614,241.11363,240.92264,241.11363,261.34135,261.34135,262.01975,261.34135,254.59061,280.7162,282.14072,280.7162,286.74074,330.44016,332.82555,330.44016,,44.64265,-43.699419999999975
1381,10,1,20.07697,1382,4,29,3.17849,1382,6,22,8.69953,1382,7,12,14.6283,1382,8,4,5.72095,1382,9,21,22.21133,2225742.33654,2225951.63244,2226005.86248,2226026.10951,2226048.73837,2226097.42547,192.19913,192.19912,190.23662,192.19912,84.42012,38.48854,39.53427,38.48854,119.19558,91.93959,90.91537,91.93959,111.89579,111.89578,110.21616,111.89578,103.06115,134.19958,132.00975,134.19958,133.50167,182.1873,180.01447,182.1873,,45.93158,-48.68563
1383,5,1,22.79059,1383,12,18,10.9114,1384,2,3,1.57998,1384,2,25,16.73657,1384,3,15,20.18909,1384,5,9,18.45422,2226319.44961,2226549.95464,2226596.56583,2226619.19736,2226638.34121,2226693.26893,41.02212,41.02212,41.97547,41.02212,316.20858,268.21602,269.17423,268.21602,345.1696,314.15765,316.41418,314.15765,336.46409,336.46408,338.84804,336.46408,329.92705,355.33294,357.54643,355.33294,5.41152,49.47163,50.10582,49.47163,,47.99255999999997,-44.060109999999995
1384,12,7,7.18982,1385,7,10,5.29538,1385,9,2,9.20022,1385,9,21,8.19928,1385,10,13,12.44632,1385,11,28,21.76326,2226904.79958,2227119.72064,2227173.88334,2227192.84164,2227215.0186,2227261.4068,257.9637,257.9637,258.5003,257.9637,153.29159,109.79749,108.17926,109.79749,188.25799,163.18216,160.80433,163.18216,181.86813,181.86812,179.6897,181.86812,173.51426,203.72651,202.0852,203.72651,202.37421,249.44837,249.6194,249.44837,,43.49410000000002,-47.074160000000006
1386,7,19,9.69379,1387,2,21,23.47031,1387,4,13,1.15021,1387,5,5,7.12518,1387,5,26,5.22375,1387,7,18,8.56519,2227493.90391,2227711.47793,2227761.54793,2227783.79688,2227804.71766,2227857.85688,118.60571,118.60571,116.744,118.60571,21.47724,333.05435,335.44236,333.05435,52.95631,22.4051,23.98791,22.4051,44.33446,44.33446,45.16455,44.33446,36.57739,64.95471,64.97697,64.95471,70.45449,117.33061,115.50175,117.33061,,48.422889999999995,-46.876119999999986
1388,2,13,21.40558,1388,9,30,5.71956,1388,11,17,17.63457,1388,12,8,4.06238,1388,12,27,21.54269,1389,2,16,3.195,2228068.3919,2228297.73831,2228346.23477,2228366.66927,2228386.39761,2228436.63312,324.84135,324.84135,327.20429,324.84135,235.42902,190.89326,188.89954,190.89326,266.0451,238.69308,238.39744,238.69308,258.83405,258.83404,259.4074,258.83404,252.04274,278.279,279.61777,278.279,284.02741,327.79289,330.17053,327.79289,,44.53576000000001,-43.765480000000025
1389,9,29,14.87567,1390,4,26,23.45893,1390,6,20,2.67082,1390,7,10,10.24622,1390,8,2,0.63633,1390,9,19,20.36166,2228662.11982,2228871.47746,2228925.61128,2228945.92693,2228968.52651,2229017.3484,190.04053,190.04053,188.02702,190.04053,82.42171,36.3908,37.51163,36.3908,117.11679,89.74701,88.80299,89.74701,109.77083,109.77083,108.15339,109.77083,100.95081,132.04578,129.89264,132.04578,131.49151,180.16635,177.95938,180.16635,,46.030910000000006,-48.67483999999999
1391,4,29,9.67255,1391,12,16,4.6783,1392,1,31,18.17155,1392,2,23,8.53345,1392,3,13,11.1842,1392,5,7,8.43724,2229238.90302,2229469.69493,2229516.25715,2229538.85556,2229557.96601,2229612.85155,38.5384,38.5384,39.58233,38.5384,313.92882,266.01505,266.88515,266.01505,342.85969,311.90841,314.13202,311.90841,334.18221,334.18221,336.56981,334.18221,327.66851,353.01814,355.26554,353.01814,3.12761,47.11527,47.83996,47.11527,,47.91377,-43.987660000000005
1392,12,5,3.98621,1393,7,7,16.27037,1393,8,30,22.89164,1393,9,18,22.03015,1393,10,11,3.74393,1393,11,26,12.76095,2229824.66609,2230039.17793,2230093.45382,2230112.41792,2230134.656,2230181.03171,255.88715,255.88715,256.33549,255.88715,150.85382,107.31759,105.77447,107.31759,185.90175,160.81381,158.4289,160.81381,179.50551,179.5055,177.288,179.5055,171.10797,201.42414,199.71242,201.42414,199.95119,247.13367,247.20421,247.13367,,43.53623000000002,-47.18248
1394,7,16,22.05304,1395,2,19,22.31852,1395,4,10,20.47024,1395,5,3,3.58722,1395,5,24,0.02266,1395,7,16,6.40017,2230413.41888,2230631.42994,2230681.35293,2230703.64947,2230724.50094,2230777.76667,116.18267,116.18266,114.38411,116.18266,19.52733,331.06206,333.44852,331.06206,50.89467,20.26792,21.91439,20.26792,42.24418,42.24417,43.15236,42.24417,34.53418,62.79612,62.90469,62.79612,68.51403,115.29671,113.52199,115.29671,,48.46527000000003,-46.78268
1396,2,11,14.64716,1396,9,27,13.74092,1396,11,15,5.97416,1396,12,5,14.31335,1396,12,25,9.5285,1397,2,13,10.0587,2230988.1103,2231217.07254,2231265.74892,2231286.09639,2231305.89702,2231355.91911,322.6188,322.6188,324.96647,322.6188,232.72417,188.29206,186.23948,188.29206,263.48261,236.26923,235.86938,236.26923,256.32442,256.32441,256.79139,256.32441,249.49075,275.84061,277.09091,275.84061,281.30765,325.14415,327.5089,325.14415,,44.432109999999994,-43.8365
1397,9,27,9.51544,1398,4,24,19.96325,1398,6,17,20.77209,1398,7,8,5.98407,1398,7,30,19.60126,1398,9,17,18.6183,2231581.89648,2231791.3318,2231845.3655,2231865.74934,2231888.31672,2231937.27576,187.87541,187.87541,185.81382,187.87541,80.43227,34.30225,35.49653,34.30225,115.04329,87.55978,86.69698,87.55978,107.65081,107.6508,106.09743,107.6508,98.84715,129.89401,127.7804,129.89401,129.48961,178.14977,175.91161,178.14977,,46.13002,-48.66015999999999
1399,4,26,20.69019,1399,12,13,22.21064,1400,1,29,10.63306,1400,2,21,0.10876,1400,3,11,2.0864,1400,5,4,22.14073,2232158.36209,2232389.42544,2232435.94304,2232458.50453,2232477.58693,2232532.42253,36.06026,36.06025,37.1928,36.06025,311.63555,263.80445,264.5846,263.80445,340.53873,309.65383,311.84085,309.65383,331.89124,331.89123,334.2787,331.89123,325.39911,350.69952,352.97737,350.69952,0.82933,44.74742,45.56197,44.74742,,47.83110000000005,-43.91809
1400,12,3,0.80676,1401,7,5,3.53003,1401,8,28,12.781,1401,9,16,12.08588,1401,10,8,19.16397,1401,11,24,4.2637,2232744.53362,2232958.64708,2233013.03254,2233032.00358,2233054.2985,2233100.67765,253.81159,253.81159,254.17105,253.81159,148.43179,104.84938,103.38362,104.84938,183.55685,158.4536,156.0657,158.4536,177.15213,177.15213,174.89961,177.15213,168.7125,199.12679,197.34783,199.12679,197.5517,244.83972,244.81053,244.83972,,43.58241000000001,-47.28801999999999
1402,7,14,10.21454,1403,2,17,21.12056,1403,4,8,15.77287,1403,4,30,23.97638,1403,5,21,18.72875,1403,7,14,4.0878,2233332.92561,2233551.38002,2233601.1572,2233623.49902,2233644.28036,2233697.67033,113.75149,113.75149,112.01929,113.75149,17.5722,329.06787,331.44989,329.06787,48.82859,18.13002,19.83808,18.13002,40.1509,40.1509,41.13621,40.1509,32.48811,60.63373,60.82861,60.63373,66.56863,113.25675,111.53841,113.25675,,48.50432999999998,-46.68812
1404,2,9,8.08502,1404,9,24,21.42597,1404,11,12,18.24162,1404,12,3,0.52039,1404,12,22,21.56408,1405,2,10,17.09558,2233907.83688,2234136.39275,2234185.26007,2234205.52168,2234225.3985,2234275.21232,320.40432,320.40432,322.73316,320.40432,230.00902,185.67705,183.56985,185.67705,260.91931,233.84241,233.33904,233.84241,253.81298,253.81297,254.17249,253.81297,246.93527,273.40426,274.56366,273.40426,278.59017,322.50252,324.84928,322.50252,,44.331969999999984,-43.91235
1405,9,25,3.99115,1406,4,22,16.68026,1406,6,15,14.99618,1406,7,6,1.836,1406,7,28,14.61027,1406,9,15,16.9739,2234501.6663,2234711.19501,2234765.12484,2234785.5765,2234808.10876,2234857.20725,185.70355,185.70355,183.59687,185.70355,78.45122,32.22244,33.48843,32.22244,112.97474,85.37758,84.59694,85.37758,105.53546,105.53546,104.04795,105.53546,96.7499,127.74405,125.67276,127.74405,127.49558,176.13725,173.87086,176.13725,,46.22878000000001,-48.64166999999999
1407,4,24,7.85358,1407,12,11,15.50997,1408,1,27,2.89894,1408,2,18,15.46069,1408,3,8,16.78797,1408,5,2,11.36015,2235077.82723,2235309.14625,2235355.62079,2235378.1442,2235397.1995,2235451.97334,33.58809,33.58809,34.80716,33.58809,309.32895,261.58428,262.27278,261.58428,338.20667,307.39122,309.53793,307.39122,329.59109,329.59109,331.97455,329.59109,323.11875,348.37266,350.67746,348.37266,358.50815,42.35969,43.26359,42.35969,,47.74467000000004,-43.85154
1408,11,30,21.64545,1409,7,2,15.21194,1409,8,26,2.75366,1409,9,14,2.36755,1409,10,6,10.72223,1409,11,21,20.02043,2235664.40189,2235878.13383,2235932.61474,2235951.59865,2235973.94676,2236020.33418,251.73677,251.73677,252.00685,251.73677,146.03101,102.39851,101.01202,102.39851,181.22331,156.09681,153.70998,156.09681,174.80803,174.80802,172.52458,174.80802,166.32796,196.83511,194.99217,196.83511,195.16561,242.55619,242.42778,242.55619,,43.63250000000001,-47.39058
1410,7,11,22.18469,1411,2,15,19.86874,1411,4,6,11.04482,1411,4,28,20.28625,1411,5,19,13.33541,1411,7,12,1.61843,2236252.42436,2236471.32786,2236520.9602,2236543.34526,2236564.05564,2236617.56743,111.31246,111.31246,109.6497,111.31246,15.61144,327.07148,329.44612,327.07148,46.75777,15.99086,17.75836,15.99086,38.05437,38.05436,39.11574,38.05436,30.43886,58.46724,58.74837,58.46724,64.61778,111.21036,109.55057,111.21036,,48.53996000000001,-46.59258
1412,2,7,1.71515,1412,9,22,5.02021,1412,11,10,6.44992,1412,11,30,10.69647,1412,12,20,9.58862,1413,2,8,0.20983,2236827.57146,2237055.70918,2237104.76875,2237124.94569,2237144.89953,2237194.50874,318.19774,318.19774,320.50426,318.19774,227.29389,183.05831,180.90107,183.05831,258.35585,231.41316,230.80718,231.41316,251.30026,251.30026,251.55148,251.30026,244.37691,270.96747,272.03359,270.96747,275.87119,319.86406,322.18777,319.86406,,44.23558,-43.99286999999998
1413,9,22,22.29749,1414,4,20,13.5991,1414,6,13,9.30214,1414,7,3,21.79578,1414,7,26,9.69686,1414,9,13,15.42102,2237421.42906,2237631.06663,2237684.88759,2237705.40816,2237727.90404,2237777.14254,183.52474,183.52473,181.37606,183.52473,76.47799,30.15092,31.48685,30.15092,110.91086,83.19875,82.50115,83.19875,103.42456,103.42455,102.00459,103.42455,94.65877,125.59728,123.57097,125.59728,125.50907,174.12849,171.83681,174.12849,,46.327070000000006,-48.619420000000005
1415,4,21,19.17188,1415,12,9,8.45347,1416,1,24,19.04751,1416,2,16,6.58795,1416,3,6,7.3513,1416,4,30,0.39781,2237997.29883,2238228.85223,2238275.29365,2238297.7745,2238316.8063,2238371.51658,31.12229,31.12229,32.42562,31.12229,307.00408,259.34949,259.94455,259.34949,335.8635,305.12379,307.22655,305.12379,327.28171,327.28171,329.65727,327.28171,320.82729,346.04013,348.36824,346.04013,356.1763,39.9645,40.95663,39.9645,,47.654589999999985,-43.78819999999996
1416,11,28,18.49567,1417,6,30,3.15134,1417,8,23,16.91495,1417,9,11,16.87592,1417,10,4,2.47614,1417,11,19,12.0088,2238584.27065,2238797.63131,2238852.20479,2238871.20316,2238893.60317,2238940.00037,249.66243,249.66243,249.84274,249.66243,143.64456,99.95822,98.65292,99.95822,178.90112,153.74777,151.366,153.74777,172.47324,172.47323,170.16292,172.47323,163.95443,194.55147,192.64796,194.55147,192.79217,240.28218,240.0552,240.28218,,43.686340000000015,-47.49001000000001
1418,7,9,9.96991,1419,2,13,18.55547,1419,4,4,6.23254,1419,4,26,16.51062,1419,5,17,7.90595,1419,7,9,22.98218,2239171.91541,2239391.27314,2239440.75969,2239463.18794,2239483.82941,2239537.45759,108.86584,108.86584,107.27551,108.86584,13.64468,325.07255,327.43688,325.07255,44.68191,13.84824,15.673,13.84824,35.95433,35.95432,37.09061,35.95432,28.38612,56.29928,56.66635,56.29928,62.66097,109.1571,107.55801,109.1571,,48.572130000000016,-46.49613
1420,2,4,19.53278,1420,9,19,12.521,1420,11,7,18.59679,1420,11,27,20.85443,1420,12,17,21.68034,1421,2,5,7.35105,2239747.31387,2239975.02171,2240024.27487,2240044.36893,2240064.40335,2240113.80629,315.99885,315.99885,318.27962,315.99885,224.57889,180.43573,178.23315,180.43573,255.79286,228.98138,228.27393,228.98138,248.78682,248.78681,248.92914,248.78681,241.8163,268.53343,269.50423,268.53343,273.1488,317.22672,319.5223,317.22672,,44.143159999999995,-44.077920000000006
1421,9,20,16.42932,1422,4,18,10.66768,1422,6,11,3.67459,1422,7,1,17.85773,1422,7,24,4.85251,1422,9,11,13.95212,2240341.18456,2240550.94449,2240604.65311,2240625.24407,2240647.70219,2240697.08134,181.33875,181.33875,179.15124,181.33875,74.51033,28.08554,29.48964,28.08554,108.85132,81.02265,80.40887,81.02265,101.31784,101.31783,99.96703,101.31783,92.57348,123.45335,121.47462,123.45335,123.52969,172.12318,169.80917,172.12318,,46.424789999999994,-48.59348999999999
1423,4,19,6.65387,1423,12,7,1.03667,1424,1,22,11.06816,1424,2,13,21.48926,1424,3,3,21.77483,1424,4,27,12.91237,2240916.77724,2241148.54319,2241194.96117,2241217.39539,2241236.40728,2241291.03802,28.66321,28.66321,30.04841,28.66321,304.66087,257.09991,257.59989,257.09991,333.5092,302.85111,304.90632,302.85111,324.96306,324.96306,327.32674,324.96306,318.52466,343.70186,346.04957,343.70186,353.81963,37.54783,38.6274,37.54783,,47.560959999999966,-43.72819999999996
1424,11,26,15.35156,1425,6,27,15.53057,1425,8,21,7.21626,1425,9,9,7.61078,1425,10,1,18.35321,1425,11,17,4.50076,2241504.13965,2241717.14711,2241771.80068,2241790.81712,2241813.26472,2241859.68753,247.58832,247.58832,247.67861,247.58832,141.27978,97.53599,96.3134,97.53599,176.59022,151.40447,149.03172,151.40447,170.14776,170.14775,167.81461,170.14775,161.59198,192.27289,190.31219,192.27289,190.44271,238.02886,237.70459,238.02886,,43.74378999999999,-47.58615
1426,7,6,21.57751,1427,2,11,17.17318,1427,4,2,1.39231,1427,4,24,12.64362,1427,5,15,2.38691,1427,7,7,20.16896,2242091.39906,2242311.21555,2242360.55801,2242383.02682,2242403.59945,2242457.34037,106.41192,106.41192,104.89689,106.41192,11.67152,323.0708,325.42187,323.0708,42.60072,11.70447,13.58417,11.70447,33.85053,33.85052,35.06049,33.85052,26.32957,54.12764,54.58033,54.12764,60.69766,107.09658,105.56029,107.09658,,48.60071999999997,-46.398920000000004
1428,2,2,13.53314,1428,9,16,19.70652,1428,11,5,6.70458,1428,11,25,7.00763,1428,12,15,9.77742,1429,2,2,14.63623,2242667.06388,2242894.3211,2242943.77936,2242963.79198,2242983.90739,2243033.10984,313.80747,313.80747,316.05911,313.80747,221.85512,177.80021,175.55694,177.80021,253.23101,226.54801,225.74045,226.54801,246.27317,246.27316,246.30629,246.27316,239.25409,266.09961,266.97313,266.09961,270.428,314.59528,316.85779,314.59528,,44.05491000000001,-44.167280000000005
1429,9,18,10.38171,1430,4,16,7.87654,1430,6,8,22.15887,1430,6,29,14.01544,1430,7,22,0.04218,1430,9,9,12.55956,2243260.93257,2243470.82819,2243524.42329,2243545.08398,2243567.50176,2243617.02332,179.1454,179.1454,176.92228,179.1454,72.54774,26.02593,27.49636,26.02593,106.79582,78.85115,78.3218,78.85115,99.21506,99.21505,97.93492,99.21505,90.49374,121.31081,119.38222,121.31081,121.55707,170.121,167.78762,170.121,,46.52181,-48.56393000000001
1431,4,16,18.30798,1431,12,4,17.38603,1432,1,20,2.88177,1432,2,11,12.16406,1432,3,1,11.99254,1432,4,25,1.23696,2243836.26283,2244068.22442,2244114.62007,2244137.00684,2244155.99969,2244210.55154,26.21121,26.2112,27.67574,26.2112,302.30466,254.84073,255.24433,254.84073,331.1438,300.56992,302.57393,300.56992,322.6351,322.6351,324.98289,322.6351,316.21076,341.35513,343.71867,341.35513,351.45167,35.12336,36.28892,35.12336,,47.463930000000005,-43.67169000000001
1432,11,24,12.20636,1433,6,25,4.18372,1433,8,18,21.65309,1433,9,6,22.57214,1433,9,29,10.37232,1433,11,14,21.22735,2244424.0086,2244636.67432,2244691.40221,2244710.44051,2244732.93218,2244779.38447,245.51417,245.51417,245.5143,245.51417,138.9297,95.125,93.98669,95.125,174.29056,149.06674,146.70688,149.06674,167.83157,167.83156,165.47961,167.83156,159.24063,190.00015,187.98571,190.00015,188.10632,235.78516,235.3646,235.78516,,43.8047,-47.67883999999998
1434,7,4,9.0152,1435,2,9,15.7144,1435,3,30,20.51862,1435,4,22,8.67902,1435,5,12,20.75722,1435,7,5,17.16843,2245010.87563,2245231.15477,2245280.35494,2245302.86163,2245323.36488,2245377.21535,103.95102,103.95102,102.51404,103.95102,9.69159,321.0659,323.40074,321.0659,40.51391,9.55933,11.49156,9.55933,31.74272,31.74271,33.02504,31.74271,24.26891,51.95145,52.48937,51.95145,58.72733,105.02837,103.55692,105.02837,,48.62569000000002,-46.30103999999999
1436,1,31,7.71185,1436,9,14,2.85163,1436,11,2,18.7647,1436,11,22,17.16925,1436,12,12,21.95989,1437,1,30,22.15901,2245586.82133,2245813.61882,2245863.28186,2245883.21539,2245903.415,2245952.42329,311.62341,311.62341,313.84259,311.62341,219.13407,175.16302,172.884,175.16302,250.67094,224.11267,223.20657,224.11267,243.75986,243.75985,243.68372,243.75985,236.69092,263.6693,264.44391,263.6693,267.71282,311.97361,314.19822,311.97361,,43.97105000000002,-44.260789999999986
1437,9,16,4.15009,1438,4,14,5.26127,1438,6,6,16.74813,1438,6,27,10.26324,1438,7,19,19.26027,1438,9,7,11.25666,2246180.67292,2246390.71922,2246444.19784,2246464.92764,2246487.30251,2246536.96903,176.9445,176.94449,174.68908,176.94449,70.59156,23.97354,25.50835,23.97354,104.74403,76.68395,76.23954,76.68395,97.11597,97.11597,95.90793,97.11597,88.41924,119.16944,117.29346,119.16944,119.59166,168.12251,165.77271,168.12251,,46.61802,-48.53085
1439,4,14,6.14154,1439,12,2,9.41373,1440,1,17,18.57653,1440,2,9,2.61218,1440,2,28,2.14521,1440,4,22,13.05022,2246755.7559,2246987.89224,2247034.27402,2247056.60884,2247075.58938,2247130.04376,23.76656,23.76656,25.30777,23.76656,299.93199,252.56833,252.87429,252.56833,328.76734,298.28385,300.23314,298.28385,320.29784,320.29784,322.62569,320.29784,313.88556,339.00573,341.38122,339.00573,349.05905,32.67788,33.9283,32.67788,,47.36365999999998,-43.61883
1440,11,22,9.0542,1441,6,22,17.24705,1441,8,16,12.29083,1441,9,4,13.75909,1441,9,27,2.57886,1441,11,12,14.1896,2247343.87726,2247556.21863,2247611.01212,2247630.0733,2247652.60745,2247699.09123,243.43973,243.43972,243.34969,243.43972,136.59977,92.73087,91.67803,92.73087,172.00205,146.73727,144.39409,146.73727,165.52464,165.52464,163.15787,165.52464,156.9004,187.7351,185.67049,187.7351,185.78317,233.55115,233.03542,233.55115,,43.86890000000001,-47.767979999999994
1442,7,1,20.29156,1443,2,7,14.17172,1443,3,28,15.60592,1443,4,20,4.61078,1443,5,10,15.00993,1443,7,3,13.96997,2247930.34548,2248151.09049,2248200.15025,2248222.69212,2248243.12541,2248297.08208,101.4835,101.4835,100.12719,101.4835,7.70451,319.05756,321.37321,319.05756,38.42118,7.41259,9.39487,7.41259,29.63066,29.63065,30.98391,29.63065,22.20382,49.77043,50.39308,49.77043,56.74942,102.95203,101.54743,102.95203,,48.646950000000004,-46.20260999999999
1444,1,29,2.0636,1444,9,11,9.97463,1444,10,31,6.80459,1444,11,20,3.35211,1444,12,10,10.16195,1445,1,28,5.76227,2248506.58598,2248732.91561,2248782.78352,2248802.63967,2248822.92341,2248871.74009,309.44646,309.44646,311.62993,309.44646,216.41668,172.52493,170.21516,172.52493,248.11328,221.6765,220.67367,221.6765,241.24743,241.24742,241.06224,241.24742,234.12743,261.23979,261.91397,261.23979,264.99704,309.35524,311.53713,309.35524,,43.89175,-44.358199999999954
1445,9,13,21.72949,1446,4,12,2.81171,1446,6,4,11.43273,1446,6,25,6.59473,1446,7,17,14.50123,1446,9,5,10.03215,2249100.4054,2249310.61715,2249363.97636,2249384.77478,2249407.10422,2249456.91801,174.73583,174.73582,172.45148,174.73582,68.64127,21.92795,23.52515,21.92795,102.69566,74.52067,74.1616,74.52067,95.02033,95.02032,93.88571,95.02032,86.34971,117.029,115.20804,117.029,117.63294,166.12723,163.76396,166.12723,,46.71332000000001,-48.49428999999999
1447,4,11,18.16187,1447,11,30,1.01683,1448,1,15,10.13181,1448,2,6,16.8338,1448,2,25,16.0923,1448,4,20,0.67607,2249675.25674,2249907.54237,2249953.92216,2249976.20141,2249995.17051,2250049.52817,21.32959,21.32959,22.9447,21.32959,297.53879,250.2785,250.48551,250.2785,326.37989,295.99206,297.88314,295.99206,317.95127,317.95127,320.25509,317.95127,311.54901,336.64789,339.0314,336.64789,346.65494,30.22471,31.55818,30.22471,,47.26029,-43.569770000000005
1448,11,20,5.88867,1449,6,20,6.644,1449,8,14,3.01386,1449,9,2,5.17053,1449,9,24,18.90641,1449,11,10,7.54549,2250263.74536,2250475.77683,2250530.62558,2250549.71544,2250572.28777,2250618.8144,241.36474,241.36474,241.18464,241.36474,134.2867,90.35043,89.38421,90.35043,169.72461,144.41129,142.08854,144.41129,163.22694,163.22693,160.84928,163.22693,154.57129,185.47502,183.36378,185.47502,183.47988,231.3333,230.72398,231.3333,,43.93626999999999,-47.85342
